word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
we||0.0|9.8314|1.2948|5.577|0.3513|4.5472|19.0071|21.3631|5.5975|0.0284
lost||0.0|11.1059|7.4759|7.4759|2.1054|-1.7426|28.5511|28.5511|10.0191|-1.2778
the||0.0|7.3851|4.7971|11.4274|1.4666|-3.9411|24.2091|28.8877|9.4006|1.3829
first||0.0|0.3957|5.2195|10.1009|1.4486|-4.5518|24.4504|27.6598|9.315|-0.718
two||0.0|0.794|2.5799|5.2195|0.708|0.0887|21.7192|24.4504|6.7931|0.2772
milestones||0.0|-3.6111|6.3342|9.2976|2.0508|-0.2841|22.232|22.295|6.6884|-0.718
we|.|0.42|11.8307|2.0333|19.9399|0.7303|7.3286|5.4181|23.4074|2.1514|1.7699
didn't||0.0|12.3682|4.3453|4.3453|1.2728|4.2382|9.9694|9.9694|2.6844|-0.5986
lose||0.0|11.1374|2.4339|4.4866|0.9839|5.2133|15.2075|15.2075|4.6109|-0.4466
them||0.0|7.4571|4.9618|7.2637|1.8046|-0.5629|14.424|19.0703|5.1775|0.1445
technically||0.0|3.2537|17.4536|17.4536|5.6302|-1.8234|21.3643|21.3643|7.4302|-0.227
the|.|0.71|-3.7749|4.483|18.7963|1.1466|5.1276|7.7372|21.3643|2.583|-0.3199
fact||0.0|-0.9885|3.5163|6.8923|1.1653|-0.2444|19.939|19.939|7.4203|-0.8143
that||0.0|-3.9837|9.039|9.3402|2.8832|0.6664|19.6604|20.9534|6.1438|0.2772
we||0.0|-3.4477|4.2201|9.039|1.218|5.7378|8.2991|20.5075|2.3805|0.4303
had||0.0|-1.3562|7.3464|7.7461|2.4784|3.2595|11.6979|12.8026|3.6583|-0.8424
the||0.0|-2.9834|1.6823|7.3464|0.6034|2.7437|10.3392|11.6979|3.842|2.2675
hardware||0.0|-1.5617|8.4091|8.4091|2.5673|2.8576|18.1735|18.1735|5.1217|-1.0575
to||0.0|-2.9323|3.1933|8.4091|1.0118|-2.4758|21.598|23.624|8.2664|0.1445
put||0.0|-1.2171|5.2399|5.3292|1.0886|-2.4979|20.6513|21.9296|7.61|-0.718
something||0.0|-1.4314|4.5329|5.2399|1.2411|-0.4363|22.0572|22.0572|7.1096|0.1867
in||0.0|-4.2376|1.921|5.8499|0.4673|2.7862|10.1677|22.0572|3.5622|0.1445
orbit||0.0|-1.0741|7.1259|8.0472|2.1907|2.6049|21.2087|21.2087|6.5975|-0.4466
when||0.0|-3.3463|3.2822|8.1046|0.5756|3.2525|17.6255|21.2087|4.9997|-0.4466
we||0.0|-3.9314|0.9929|3.2822|0.3066|5.6235|2.2138|17.6255|0.6839|0.4303
let||0.0|-3.4385|1.0492|1.3089|0.3521|2.7425|14.1716|14.1716|4.6475|-0.074
von||0.0|-4.3057|2.7004|2.7004|0.5957|3.7476|13.6775|14.3776|3.883|-0.4466
braun||0.0|-4.5004|3.5958|4.1588|0.7914|4.251|18.5254|18.5254|3.9536|-0.7843
fly||0.0|-1.8222|6.3312|8.7932|1.8578|2.4131|20.4477|21.2104|6.3668|-0.9391
it||1.38|-0.8837|0.9607|6.3312|0.3631|7.0341|1.3632|20.4477|0.4509|0.0284
you||0.0|-0.8205|1.2501|1.2928|0.3486|6.684|9.9027|9.9027|2.2791|-0.2466
can||0.0|-1.1732|1.1493|1.4487|0.347|0.4663|18.8613|20.4602|7.0711|0.2772
argue||0.0|-1.2136|3.6342|3.6342|1.0235|6.8398|7.64|20.7611|2.1661|-0.7523
that's||0.0|-1.1592|4.6239|5.3819|1.4874|-1.3697|18.4849|20.5081|7.2244|-0.5521
not||0.0|-4.0941|6.2854|6.4901|1.9973|2.7055|10.3644|18.4849|2.559|-0.2466
a||0.0|-6.0797|1.2614|6.6709|0.4524|-4.2006|13.0605|16.8458|5.0472|1.7699
technical||0.0|-4.8646|5.4829|5.4829|1.32|-2.3685|21.6763|21.6763|6.6198|-0.0072
loss||0.0|-2.347|12.1793|12.6283|4.352|4.683|13.562|21.6763|2.9906|-0.8424
sputnik|.|0.0|-0.3905|10.2735|14.068|2.8866|-2.9474|23.3154|23.3154|6.6192|-0.3539
wasn't||0.0|-6.3565|7.0594|17.4081|1.9137|1.0623|18.5749|23.3154|4.6503|-0.8424
a||0.0|-6.8731|1.2355|7.0594|0.5534|2.2775|1.7079|18.5749|0.7186|5.253
technical||0.0|-6.0091|5.3494|5.3494|1.0444|-3.7585|21.6573|21.6573|6.3989|-0.0413
loss||0.0|-3.94|4.2949|6.7439|1.7455|1.6054|12.4531|21.6573|4.7695|-0.5521
but|,|0.0|-1.2569|2.462|6.5577|0.6553|0.2722|20.6063|20.6063|8.411|0.4303
it||0.0|1.9284|0.9693|4.2365|0.3159|5.717|6.7373|20.6063|2.6492|2.2675
was||0.0|0.4209|3.3395|3.3395|0.9818|0.3092|24.1407|24.1407|6.6832|-1.0651
a||0.0|-2.1103|5.6671|8.0275|1.7845|-0.5212|20.884|24.1407|7.2897|0.0284
prestige||0.0|-2.579|7.342|7.342|1.7213|-1.135|21.7095|22.0032|7.3829|-0.718
loss||0.0|-7.1798|2.7074|9.3303|0.8709|-1.9922|21.0449|22.0163|6.8726|-1.0165
america|.|0.62|1.2301|9.4169|12.8539|2.7092|2.3724|19.8119|22.5443|6.5347|-0.1651
the||1.02|8.0202|1.601|13.8009|0.5033|3.3739|29.1348|30.415|7.2886|0.0284
world||0.0|9.6426|12.4967|12.4967|3.5796|1.8054|20.1812|31.0444|6.8753|-1.1874
saw||0.36|-1.1537|2.5192|17.9299|0.6812|0.9717|20.2253|21.2799|7.1297|-1.1445
america||0.0|-2.3793|5.3097|5.625|1.4148|1.7197|18.6643|20.2253|6.3127|-0.1209
as||0.0|-4.6181|1.1329|5.3097|0.2453|-0.9765|17.8052|18.6643|6.2855|-1.0651
not||0.0|-2.2183|3.3033|4.2709|1.1262|1.3762|21.1869|21.1869|7.1672|-0.7843
being||0.0|-4.7824|5.5915|6.6245|1.2615|4.0764|5.8179|21.1869|1.473|-0.917
the||0.0|-6.8396|3.8274|7.4855|1.3489|2.8515|5.0866|6.8478|1.9593|1.0733
leader||0.0|-6.3882|6.0723|6.0723|2.2289|2.3751|18.1797|18.1797|5.3403|-0.2842
in||0.0|0.0|0.0|9.4544|0.0|0.0|0.0|18.1797|0.0|0.0
technology||0.0|-16.0784|5.2023|18.3585|1.2181|0.9482|20.4367|20.4367|6.048|0.0
and|,|0.0|-5.1096|4.5175|15.766|1.4029|4.5942|7.6794|20.4367|2.3633|0.2772
that||0.0|-1.6928|2.6041|6.2869|0.7795|0.5453|22.194|22.194|7.437|-1.1445
was||0.0|-3.1362|4.49|4.49|1.7292|-1.7144|21.5021|22.8242|6.1773|-0.917
a||0.45|-3.449|1.2621|4.49|0.4402|7.1505|1.732|23.1176|0.6864|2.9309
very||0.0|-3.9881|2.9629|2.9629|0.8476|4.6189|14.6301|15.0441|3.4471|0.2086
strong||0.0|-3.4833|3.882|4.6002|0.8154|-0.263|24.2916|24.2916|7.6366|-1.1558
thing||0.0|-4.9077|6.3063|6.7773|1.8273|2.1123|16.0431|24.2916|4.7846|-0.8143
and|.|0.0|0.0695|2.7978|8.8257|0.9844|5.4786|2.0182|16.2139|0.5201|-0.2466
then||0.0|0.5148|5.8927|5.8927|1.2728|1.0233|23.9423|23.9823|6.7278|-1.3814
we||0.0|1.3368|3.7143|7.3461|1.3377|5.8967|4.2589|25.9098|1.3143|-0.3199
flew||0.0|2.2165|3.0629|3.7143|0.6032|4.3827|22.0312|22.0312|6.8549|-1.3093
alan||0.0|0.7791|2.465|3.9841|0.6402|6.3097|4.4382|22.0312|1.0878|0.2772
shepherd||0.0|-1.3911|9.8533|9.8533|3.3106|0.3627|20.0157|20.7906|5.7029|-0.7995
weeks||0.0|1.6939|12.251|12.8715|3.169|-1.61|25.5803|25.5803|6.8956|-1.1668
after||0.0|7.4273|5.6615|17.8441|1.6797|-2.4435|27.2762|27.8593|8.106|-0.5758
gagarin||0.43|5.987|4.615|7.4699|1.2111|3.2186|8.7341|27.2762|1.9173|-0.2466
not|,|0.0|-4.4716|1.8786|14.3889|0.4697|0.9638|19.2659|19.8029|6.8058|-0.4466
months||0.71|-5.186|3.9565|3.9565|0.9891|0.1573|15.7147|19.2659|5.0076|-1.0335
or||0.0|-7.1255|2.0114|5.659|0.6832|2.0447|9.1001|15.7147|2.5262|0.4303
decades||0.0|-6.4568|5.6226|5.6226|1.1232|-0.4521|18.4894|18.4894|5.676|-0.8424
or|,|0.0|-5.0861|2.899|6.1062|0.9542|2.4197|7.1221|18.4894|2.3652|1.3829
whatever||0.0|-4.9221|6.7259|6.7259|2.4773|1.2252|20.0988|20.0988|5.9301|0.0284
so|.|0.34|2.5297|1.4888|11.0293|0.467|1.3857|17.1293|21.3703|6.9917|0.6089
we||0.0|2.2762|4.4223|4.4223|1.3683|6.2905|4.8219|17.336|1.4698|-0.074
had||0.0|2.3053|5.7881|5.7881|1.9303|6.0669|8.3655|8.3655|2.4583|-0.5986
the||0.0|-0.9608|1.4151|6.1742|0.5966|2.7736|7.5406|10.362|3.0232|1.7699
capability||0.0|-1.9881|9.2136|9.2136|2.6124|2.425|19.3012|19.3012|5.788|-0.0545
but|.|0.0|0.0|0.0|9.2136|0.0|0.0|0.0|19.3012|0.0|0.0
america||0.0|-11.2031|6.3923|14.6304|2.0641|4.1946|19.5228|19.5228|5.7731|0.0
lost||0.0|-7.1626|8.2699|10.8043|3.0882|1.4022|19.0558|19.9719|6.8815|-1.1558
we|.|0.89|-2.9663|6.3986|11.2832|2.2484|3.914|29.8569|29.9838|7.7319|0.1445
lost||0.0|2.7279|7.2028|12.1579|2.4136|-0.8456|23.3589|30.5566|8.5341|-1.2156
and|.|0.77|0.0942|8.4636|9.0306|1.2868|1.2277|25.8268|27.4491|7.6985|-1.4035
because||0.0|2.3375|10.1796|10.1796|3.3019|1.7618|17.5708|26.8555|4.9642|-0.7354
of||0.0|-0.2467|8.2049|12.1428|2.9806|4.2803|8.2855|17.5708|3.4655|0.6089
that||0.0|-2.7237|4.7941|9.771|1.2196|2.7139|14.3951|14.9158|4.9725|-0.6414
we|,|0.0|-0.2936|0.9744|5.8477|0.3074|4.7582|14.58|14.5824|4.2235|0.2772
made||0.0|-0.3032|1.88|1.88|0.3845|6.4868|2.6102|14.58|0.6915|-0.5016
a||0.0|-4.1297|4.8926|6.7226|1.2305|5.0363|7.8828|7.8828|3.0673|0.0284
big||0.0|-0.8228|13.2432|13.2432|4.5113|3.8931|8.9796|9.2779|2.4759|-0.8424
jump||0.0|-0.412|8.086|13.2432|1.7241|1.5869|16.9426|17.7699|4.9803|-0.8936
to||0.0|-0.4805|1.7158|8.086|0.4611|-3.6117|17.5561|21.8126|6.4811|0.2772
recover||0.0|-1.1624|9.1444|9.1444|2.1816|0.634|21.2366|22.338|5.8673|-0.3428
it||0.0|0.0|0.0|9.1444|0.0|0.0|0.0|21.2366|0.0|0.0
well|.|0.0|-6.6621|6.7292|10.4151|1.8047|0.1655|20.7628|20.7628|7.7012|0.0
again|,|0.0|-6.701|14.994|14.994|4.9551|4.501|11.249|20.9328|3.0495|-1.0077
what's|,|0.4|-10.3913|7.5682|14.994|2.0026|-3.3495|19.2879|22.4767|6.6235|-0.3199
interesting||0.0|-3.3445|8.2763|14.2281|2.0837|1.6374|20.3787|22.0806|6.5343|0.0284
here||0.0|-1.039|8.7021|11.7711|3.1041|3.1739|16.6329|20.3787|4.0585|-0.9391
is||0.35|4.0686|1.8969|10.0018|0.6347|6.2725|2.5992|16.6503|0.9653|0.82
we've||0.0|7.2062|6.5837|6.9291|2.4071|5.5727|8.6606|8.6606|2.2678|-0.3863
lost||0.0|1.3855|4.9305|10.336|1.2617|5.7178|12.8013|13.1614|3.2439|-0.8424
to||0.0|4.3992|1.6934|5.5982|0.6125|4.7654|3.1117|12.8013|1.2278|1.3829
the||0.0|2.2951|1.8599|3.7939|0.5417|4.7175|8.0898|8.0898|3.0349|1.3829
russians||0.0|4.4401|7.5127|7.5127|2.1883|-3.2768|31.3146|31.3146|9.2805|-0.7686
on||0.0|-1.2048|3.3046|10.9704|1.1116|-4.9395|27.4325|31.3146|11.0567|0.2772
the||0.0|-3.4669|1.6536|4.7459|0.5932|4.4218|3.7931|27.4325|1.3646|2.9309
first||0.0|-1.9874|6.1161|6.1161|1.6957|-1.8459|19.4824|19.4824|6.5799|-0.5521
couple||0.0|-1.4108|3.5037|6.1161|0.9567|-2.2833|18.9466|19.9327|7.0013|0.82
of||0.0|-5.2804|2.9876|6.8029|1.0653|1.7943|8.2953|18.9466|3.5967|1.3829
milestones||0.0|-3.7182|5.362|6.1202|0.9571|1.2664|22.9381|22.9381|6.0049|-0.5835
already||0.0|-2.0619|10.531|10.531|3.1463|4.0081|12.5378|24.1686|3.8548|0.1867
you|.|0.41|4.6987|5.188|15.1032|1.7177|6.5998|8.4851|13.2168|2.9724|0.6089
cannot||0.0|3.0535|10.1766|10.1766|3.0067|1.2072|22.8437|23.2938|7.1657|-0.5521
buy||0.0|-1.5415|3.8759|11.9201|0.8026|3.492|19.955|22.8437|5.1682|-1.0165
a||0.0|-1.7362|1.4384|3.8759|0.5246|0.5485|19.5088|21.0153|7.8287|0.6089
ticket||0.0|-0.354|6.5507|6.5507|1.8001|-2.7849|24.1403|24.1403|7.4906|-0.4466
commercially||0.4|-1.4857|6.642|8.4399|2.2158|2.1658|21.0424|24.1403|5.4207|0.0846
to||0.0|-3.385|2.7843|6.8283|0.9041|-5.6156|23.1649|25.72|8.3984|0.2772
fly||0.0|-2.8067|3.1938|3.9375|0.6396|1.849|20.4619|24.5592|6.7174|-0.6414
into||0.0|-2.7089|2.4313|3.1938|0.5578|4.2964|3.9784|20.4619|1.1341|2.2675
space||0.0|-4.3|2.4301|3.951|0.6858|-1.1025|24.1368|24.1368|7.2964|-1.0335
in||0.0|-2.9094|2.0647|3.8719|0.5477|1.1399|13.9701|24.1368|5.2214|1.0733
america||0.0|2.8064|8.1913|10.1887|2.7132|2.9473|21.0777|21.0777|5.975|0.7099
can't||0.65|-0.3497|4.5929|8.8575|1.3252|3.125|11.8327|21.0902|4.2002|-0.2466
do||0.0|2.5045|4.5691|6.924|1.611|7.4283|5.7958|12.4354|1.8243|0.4303
it||0.0|-2.5411|2.2967|7.3413|0.4876|-10.058|28.6713|31.2175|8.2752|-1.0165
you|.|1.21|-4.5868|0.5599|4.3172|0.1751|5.6116|4.169|28.6713|1.5596|2.9309
can||0.0|-5.0554|1.4243|1.6371|0.4648|1.5352|6.5189|8.8837|2.3546|1.3829
buy||0.0|-3.1218|5.2267|5.5661|1.5532|6.6283|6.1617|10.611|2.0381|-0.4466
it||0.0|0.0719|0.9745|6.2636|0.3408|-2.216|8.6995|13.8606|3.4687|2.2675
in||0.0|1.1715|1.1637|2.273|0.3907|0.0302|11.2249|11.2249|4.361|2.9309
russia||0.0|2.7071|6.4034|6.4034|2.4893|2.6062|14.8492|15.4649|4.7107|-0.3863
you|.|1.5|7.4238|2.4293|8.9981|0.8991|5.2876|5.1622|14.8492|2.16|2.2675
can||0.0|5.7239|3.7794|4.8523|0.9594|0.8137|5.7728|9.2954|1.7424|1.0733
fly||0.0|-1.4352|5.872|10.4228|1.6885|3.3526|18.5104|18.5104|6.0899|-0.5986
with||0.0|-2.2486|3.5482|7.1822|1.2099|4.0587|9.9407|18.5104|3.4611|0.0284
russian||0.0|0.0695|6.0308|6.9264|1.7899|2.0544|14.1087|14.1087|4.1179|0.4303
hardware||0.0|-2.0291|10.8782|10.8782|3.2398|2.5282|20.7531|21.8363|4.7101|-0.6204
this|.|0.86|0.7387|5.2979|11.0999|1.944|2.5459|16.3698|21.8547|5.6638|-0.4466
is||0.0|-0.9616|6.4551|6.5806|2.1772|3.0452|11.3624|16.3698|4.3633|0.1445
available||0.0|-1.5894|12.659|12.659|3.7334|4.8048|11.6113|12.3952|3.8397|0.056
because||0.0|-3.2233|3.4806|12.659|0.802|1.1803|18.4413|20.9676|6.4132|-0.1209
a||0.0|-3.628|1.2845|3.4806|0.4495|5.0582|8.2139|18.9578|2.7761|1.7699
russian||0.0|-2.129|4.13|4.13|1.131|2.427|14.3268|14.3268|4.0265|0.1867
space||0.0|-2.7391|3.7921|4.463|1.065|-1.1096|22.7435|23.2811|7.5204|-0.8936
program||0.0|-4.1887|4.4023|4.4965|1.2085|2.4385|20.373|22.7435|6.0341|-0.7354
is||0.0|-5.8183|1.3002|4.8316|0.3781|1.6065|10.9088|20.373|3.3105|-0.074
starving||0.0|-2.6615|10.4555|10.8935|3.473|1.4825|26.8389|26.8389|7.6431|-1.0251
and|,|0.38|-3.8986|0.9792|10.4555|0.2335|5.1538|5.8975|26.8389|1.2517|-0.718
it's||0.0|-5.2298|3.2746|3.6333|1.0199|-3.5944|15.8775|17.6255|6.566|-0.074
nice||0.0|-2.7121|4.3533|6.4917|1.4657|4.0733|12.9531|18.3497|4.1126|-0.8424
for||0.0|-3.3561|3.123|4.6012|0.9159|-2.4489|16.2991|18.4484|6.6692|0.0284
them||0.0|-3.2552|2.5444|3.123|0.8167|5.2522|6.1226|18.2299|1.4312|-0.3863
to||0.0|-3.4881|4.951|4.951|1.4613|-0.8927|15.1577|16.6367|5.5437|0.2772
get||0.0|-2.6546|4.6918|4.951|1.6322|-2.8715|22.5284|22.5284|8.5086|-0.5016
twenty||0.0|-2.186|2.4331|5.2172|0.6954|2.049|22.4705|22.5284|7.6686|0.3509
million||0.0|-3.5899|3.4689|5.167|0.7721|5.5145|5.922|22.4705|1.4686|-0.2842
here||0.0|-3.626|4.6231|4.9382|1.3674|5.3691|7.1578|7.1578|1.8037|-0.5986
and||0.0|-5.9123|1.8192|5.4268|0.581|3.8945|2.8675|7.1578|0.8701|0.0284
there||0.0|-3.9189|2.8045|3.7215|0.9653|0.7053|21.6208|21.6208|6.0657|-0.9799
to||0.42|-3.2873|2.8111|2.8866|0.9733|-2.8273|18.3598|22.0757|6.9624|0.82
take||0.0|-3.917|3.7229|3.9113|1.0745|-2.2191|20.0293|20.0293|7.0761|-0.6414
one||0.0|-4.6985|1.7027|3.7249|0.5326|3.8503|13.3271|20.0293|3.4307|0.1445
of||0.0|-4.8008|0.9804|1.7027|0.3314|4.0924|4.2994|13.3271|1.6783|1.0733
the||0.0|-4.1147|2.0882|2.1113|0.7688|3.5869|8.5098|8.5098|2.5915|1.0733
seats||0.0|-9.568|12.5892|14.8365|4.2516|-2.1596|20.233|20.233|6.8742|-1.0497
it's|.|0.6|-4.1201|1.2676|14.6272|0.4061|-6.5627|21.0259|22.06|6.6102|0.1445
commercial||0.0|-1.3821|7.6077|7.7157|1.7098|-0.0884|26.8942|26.8942|7.1253|-0.568
it|.|0.0|-3.7717|5.5705|10.4486|1.1503|-4.9717|23.7939|26.8942|4.6371|-1.3774
can||0.0|-1.5724|1.1043|6.2563|0.2569|0.2046|29.4402|29.4402|9.9995|-0.5986
be||0.0|-1.7517|1.7894|1.9606|0.5106|6.611|7.4373|30.5684|2.6307|0.4303
defined||0.0|-2.763|3.43|3.8002|0.6272|1.4757|18.8848|20.9221|4.8317|-0.3863
as||0.0|-3.5646|0.7198|3.43|0.2678|1.2988|11.7021|18.8848|4.127|1.7699
space||0.0|-3.0767|2.9569|2.9569|0.648|-1.3207|20.227|20.227|6.42|-0.8688
tourism||0.0|-2.8899|5.2854|5.4405|1.1922|0.3612|22.8732|22.9863|6.4928|-0.6414
they|.|0.35|-3.3647|1.6234|5.3072|0.514|6.6905|2.217|22.8732|0.7408|1.7699
are||0.0|-4.245|1.246|1.8108|0.3237|3.1002|16.4139|17.3945|4.6419|-0.2466
also||0.0|-0.0404|7.2921|7.4798|1.6024|-0.7484|25.9584|25.9584|8.8959|-1.0799
offering||0.0|-1.5287|4.7706|7.2921|1.157|-0.868|29.6057|29.6057|9.0561|-0.7632
a||0.0|-2.5465|2.4281|4.7706|0.5219|-3.6288|26.7348|29.6057|10.0014|0.0284
trip||0.0|-0.9408|3.4848|4.7007|0.8666|0.8746|21.7507|28.3519|6.8353|-0.8424
to||0.33|-1.9057|3.7019|4.7178|1.1614|5.3782|6.0984|21.7507|1.7951|0.82
go||0.0|-2.3942|3.5846|4.8418|0.9259|5.6851|9.0659|9.0659|2.5875|-0.9391
on||0.0|-2.6544|1.7074|3.5846|0.472|5.6877|4.8785|9.0659|1.6184|-0.4466
this||0.0|-1.9313|7.3879|7.3879|1.4364|-3.4824|17.0737|18.3435|4.7947|-1.3929
whip||0.0|-2.2374|3.5956|7.3879|1.3203|0.5972|19.1887|19.1887|7.0444|-0.6811
around||0.0|-2.7607|2.1722|3.5956|0.4697|5.781|5.5023|19.1887|1.2649|0.2772
the||0.0|-2.4583|0.9059|2.1722|0.303|5.3879|0.8509|5.5023|0.3241|2.9309
moon||0.0|-0.5717|9.1136|9.1136|2.7856|6.2962|7.6153|7.6153|1.6182|-0.8424
like|,|0.0|-5.9043|2.8641|9.7362|0.8626|-0.9229|20.5946|23.1977|6.931|-0.3863
apollo||0.0|-3.4971|0.9707|3.9028|0.1794|1.946|23.8667|23.8667|6.5149|0.1867
eight||0.0|-0.7401|4.0571|4.3703|1.2625|3.0895|23.8086|23.9061|7.9476|-0.5521
was||0.33|-4.3048|5.8227|8.4107|1.9924|1.3595|20.7797|23.8086|6.0361|-0.5986
done||0.0|-4.8561|5.3094|6.2528|1.4976|2.522|15.8592|21.4225|4.1345|-1.0165
one|.|0.0|0.0|0.0|7.0219|0.0|0.0|0.0|15.8592|0.0|0.0
hundred||0.0|-2.2038|2.489|3.4286|0.7083|3.4192|19.1835|19.1835|4.5832|0.0
million||0.0|-0.1264|4.8918|4.8918|1.4097|5.2011|3.3448|19.1835|0.72|0.1445
bucks||0.0|3.0833|9.0166|9.6398|3.0778|-1.9458|21.1385|21.1385|7.17|-1.0497
hey||0.0|0.0|0.0|9.0166|0.0|0.0|0.0|21.1385|0.0|0.0
i|,|0.0|7.2207|4.33|8.509|1.2952|3.6428|5.7574|5.7846|1.5683|0.0
can||0.0|9.5698|3.7323|7.3713|1.2591|-1.1923|14.8283|14.8283|5.6072|0.4303
go||0.0|11.4232|4.2252|5.4272|1.6235|5.9412|4.9776|17.0509|1.4899|0.6089
to||0.0|12.8295|0.5469|4.2252|0.1884|6.2928|1.1583|4.9776|0.3832|2.2675
the||0.0|13.3913|1.6347|1.6347|0.5016|5.8445|5.3255|5.3255|1.87|1.3829
moon||0.0|9.936|11.4429|11.4429|4.4719|3.4392|11.4131|12.421|3.676|-1.0165
but|.|0.41|-9.1355|1.0338|25.0877|0.2337|-1.8659|18.5305|18.5305|6.889|-0.4466
you|,|0.0|-6.3933|3.2825|4.6361|1.0418|4.4644|10.0167|18.5305|3.1895|0.82
know||0.0|-5.7727|1.8074|3.2825|0.3761|6.4389|3.2854|10.6521|1.0186|-0.1651
would|,|0.0|-9.9022|5.3895|7.8173|1.6422|1.8212|17.0075|17.0075|4.804|-0.5016
you||0.0|-3.9658|10.5242|13.4805|3.5263|7.7948|6.1716|17.0119|1.8231|0.4303
have||0.0|-0.928|4.067|10.7112|1.1841|2.549|16.0857|17.4504|5.3834|0.4303
thought||0.0|4.3877|14.883|16.585|4.7872|-0.8302|20.2008|20.2008|8.1374|-0.917
back||0.0|13.4452|1.9868|16.2532|0.463|-0.5409|22.3528|22.8841|8.2229|-0.5016
in||0.0|12.1842|3.484|3.8775|1.4007|5.4176|10.274|22.3528|2.9764|2.2675
the||0.0|9.4193|4.2998|7.1687|1.6353|3.0455|8.8147|11.3905|2.8897|1.0733
sixties||0.0|8.8916|4.5355|4.9346|1.2363|-2.7777|23.0976|23.0976|6.4828|-0.917
when|,|0.79|14.565|0.9089|8.8117|0.2553|6.7235|3.917|23.1604|1.0766|-0.2466
the||0.0|12.337|8.2885|8.7521|2.6081|6.0816|13.0808|13.1259|3.5374|0.82
space||0.0|4.5485|8.0929|13.9148|2.3624|-2.6591|26.1766|26.1766|8.2116|-1.0799
race||0.0|2.811|6.1752|9.815|1.7131|1.7127|17.3242|26.1766|6.3944|-0.6414
was||0.0|-0.9847|7.7117|9.3967|2.5319|1.0452|17.1845|20.1929|5.3612|0.0284
going||0.0|-0.8798|4.6374|7.7117|1.458|4.2542|21.498|21.498|4.9683|-0.96
on||0.0|2.1812|6.1033|8.3918|2.0194|6.7449|3.0919|21.498|0.8554|-0.917
that|,|0.0|-13.5672|3.1319|20.4564|0.9913|1.843|14.1982|14.1982|5.6401|-0.074
the||0.0|-12.7971|2.9355|5.0304|0.8198|1.4838|14.7684|15.478|5.9886|0.82
first||0.0|-9.3625|6.3795|6.9555|2.1276|-0.0879|19.1867|19.1867|6.6518|-0.8936
commercial||0.0|-7.6541|11.2491|11.2491|3.687|2.2699|21.6514|21.6514|5.3249|-0.519
capitalist||0.33|4.4401|9.0378|22.4513|1.9665|1.6547|18.1862|21.6514|6.3101|0.176
like||0.0|4.3107|9.6517|10.7349|3.0846|0.0936|20.2502|22.1822|6.9244|-0.917
thing||0.0|5.4913|6.1754|9.6517|1.1323|2.2155|23.7049|23.7049|8.1753|-0.9391
to||0.0|1.6733|5.2492|8.6789|1.4011|-3.1168|22.0916|23.7049|8.2833|0.6089
do||0.0|1.4213|14.407|14.407|4.7933|3.2721|13.1769|23.163|4.1354|-1.1445
to||1.82|12.4733|2.1742|17.781|0.5987|6.6587|7.1776|13.5944|2.3071|0.82
buy||0.0|13.2999|4.1644|4.1644|1.2382|5.2101|9.2014|9.6094|2.7925|-0.3863
a||0.0|10.5666|3.8488|5.82|1.3621|2.7097|11.4843|13.3131|4.4829|0.6089
ticket||0.0|6.8685|9.7187|12.7945|2.3026|-1.0758|19.0766|19.0766|6.4066|0.1445
to||0.0|1.3824|2.7266|9.8677|0.8923|1.1644|16.6446|19.0766|5.9678|2.2675
go||0.0|1.5407|4.3859|4.3859|1.8105|3.612|11.9396|18.4|4.8852|0.82
to||0.0|2.8685|1.1401|4.3859|0.3917|8.0885|1.9255|11.9396|0.5666|2.9309
the||0.0|1.0179|2.3737|3.7572|0.9025|5.3293|7.5213|7.913|2.3292|0.6089
moon||0.0|3.8325|10.9439|10.9439|2.7479|5.21|8.4271|8.4271|1.81|-1.4937
would||0.0|-1.025|4.4907|14.502|1.3216|4.8255|7.6378|9.1415|2.753|-0.1651
be||0.0|-2.6095|3.1768|4.5819|1.2314|5.9027|7.8193|9.2587|2.8928|0.82
in||0.0|-4.2167|4.9139|4.9139|1.8337|2.6957|13.6247|16.0803|3.6945|-0.4466
russian||0.0|-4.0833|12.4866|12.4866|2.9447|1.2015|19.209|19.209|4.5939|-0.074
hardware||0.0|-9.8707|14.2149|19.2196|3.2552|0.9664|24.3105|24.3105|6.4478|-0.9799
and|?|0.46|3.8121|2.3932|22.6|0.6617|7.6268|2.8921|24.5433|0.8239|0.0284
would||0.0|1.2244|7.5934|8.6981|2.7132|3.6128|12.0534|12.0534|4.101|-0.2466
you||0.0|3.7645|6.8173|9.087|1.9634|6.521|7.4522|12.0534|1.9841|0.4303
have||0.0|3.0793|4.0186|6.8173|1.1415|1.7064|19.9463|19.9463|7.5939|0.2772
thought||0.0|2.4751|6.1299|6.1299|1.7639|-2.0695|21.7751|22.0998|7.9972|-1.0165
would|,|0.0|-0.2683|2.3022|8.0695|0.7699|2.5099|18.9812|22.1517|5.5487|0.1445
the||0.0|-1.36|3.0261|3.7864|1.0665|4.3702|10.4986|18.9812|3.4551|0.6089
russians||0.0|2.296|11.4738|11.4738|3.0383|0.7974|20.691|20.691|5.3016|-0.8424
have||0.0|-0.9265|6.1237|11.5805|2.2984|-0.8102|17.9764|21.229|5.5739|0.6089
