word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
where||0.0|1.1748|3.4181|5.0367|1.1222|6.733|12.9963|13.2998|3.8542|0.1452
advanced||0.0|0.0592|9.2951|9.5793|2.6488|1.4808|23.0398|24.7104|7.1342|-0.7562
building||0.0|2.2424|5.0666|10.0761|1.2179|5.1885|23.1158|23.1681|5.8588|0.0043
materials||0.0|0.2153|4.1259|5.9047|1.0096|2.3644|21.1541|23.4423|7.2311|-0.617
means||0.0|-0.2377|3.2295|4.1259|0.5667|-3.8041|26.6774|27.3655|9.9103|-1.5152
cement||0.0|1.652|4.644|5.8188|0.9725|-0.1976|34.7592|34.7592|9.4359|-1.2736
roofing||0.0|2.1922|7.2564|7.2564|2.1266|2.2896|24.9793|34.7592|7.2413|-0.4986
tiles||0.0|-1.589|2.5733|7.6843|0.7016|3.9634|20.5986|27.616|5.736|-1.0839
that||0.0|-1.7517|2.3607|2.8152|0.5514|-0.2937|14.5312|20.5986|4.7949|0.4919
are||0.0|-2.0937|0.2516|2.3607|0.0866|6.333|6.6021|16.466|2.3725|3.5253
made||0.0|-1.325|4.7257|4.7257|1.1873|5.1648|10.9084|10.9084|2.9878|-0.6386
by||0.0|-3.4419|2.5706|4.7257|0.6655|4.2547|19.6412|19.6412|6.3406|-0.5718
hand||0.0|0.0445|8.1398|8.6068|2.192|3.1346|17.2637|19.6412|5.7188|-1.4582
and|,|0.0|0.0|0.0|8.1398|0.0|0.0|0.0|17.2637|0.0|0.0
where||0.0|-0.0514|2.2102|2.2102|0.4618|6.8985|18.0334|18.0334|5.3861|0.0
when|,|0.0|0.0155|0.6876|2.2102|0.1839|3.9274|18.4567|20.8852|5.783|-0.4986
you||0.0|0.2022|1.8809|1.8809|0.5125|5.8757|13.1487|18.4567|4.1606|0.7085
work||0.0|0.1026|2.2371|2.2371|0.4551|0.6803|23.91|23.91|7.3148|-0.6998
ten||0.0|2.7768|4.8309|6.2962|1.1978|2.7349|18.879|23.91|5.3834|-0.6998
hours||0.0|2.1412|1.5|4.8309|0.4171|4.3682|19.566|19.78|6.2305|-0.9011
a||0.0|0.6164|6.02|6.02|1.678|2.3707|13.3216|19.566|3.9542|2.1169
day||0.0|-1.5445|5.9128|8.9177|1.3025|-0.1575|23.9156|23.9156|8.39|-1.4455
you're|,|0.0|10.592|2.0299|17.1154|0.6735|-1.6478|25.6001|30.0772|9.1089|-0.1199
still||0.0|5.4283|7.0075|9.1626|2.2142|-0.8449|27.4834|30.8798|8.5653|-0.8082
only||0.0|-0.4667|3.7288|10.7904|1.0912|5.0598|12.5704|27.4834|3.4103|0.0043
earning||0.0|-1.5982|2.1252|5.339|0.4475|4.607|7.8143|12.5704|1.5162|0.7085
sixty||0.0|-0.9335|4.2359|4.5382|1.0328|-7.8539|24.4495|26.4497|7.1276|-0.4594
dollars||0.0|-3.1435|3.8713|6.6744|1.0221|0.052|30.8585|31.4176|8.4724|-0.9427
in||0.0|-3.1483|1.69|3.8713|0.5422|-3.4554|27.6156|32.8403|10.9558|0.3062
a||0.0|-3.3447|0.4103|1.69|0.1657|4.1733|2.9136|27.6156|0.9272|4.652
month||0.0|-3.8613|6.4671|6.4671|1.7845|0.2857|22.8417|22.8417|6.6936|-1.1693
i|.|0.0|0.0|0.0|8.5555|0.0|0.0|0.0|22.8417|0.0|0.0
mean||0.0|3.5646|4.6276|4.9929|1.4612|9.4987|5.0522|12.0466|1.7751|0.0
the||0.0|3.8201|1.547|4.6276|0.502|9.049|3.3243|5.5058|0.9383|1.2719
world||0.0|3.7013|8.829|8.829|1.9546|-5.2492|36.6052|36.6052|12.5134|-1.6321
where||0.0|9.7255|3.5607|12.489|1.0164|2.1802|33.5994|36.6052|11.0033|-1.3571
women||0.44|11.5185|1.8842|5.0555|0.7482|7.6396|5.8548|33.5994|1.2299|0.3062
and||0.0|12.1258|0.3405|1.8842|0.1708|6.3698|11.6167|11.6174|2.9004|0.1452
children||0.0|11.3076|3.4345|3.4345|0.7533|3.9862|14.962|14.962|3.282|-0.6998
spend||0.0|9.6004|4.6391|5.5831|1.2096|-4.3058|31.2465|32.3086|8.7315|-1.4582
forty||0.0|3.4101|6.6648|11.441|1.4975|0.7168|25.9724|31.2465|8.0378|-0.8327
billion||0.0|0.5851|8.9513|12.8548|2.202|1.7108|27.6286|28.2693|6.151|-1.1285
hours||0.0|-2.6963|5.6544|8.9513|1.7051|3.8926|22.9976|30.6985|5.9914|-1.5255
a||0.54|-2.0723|1.8831|5.6544|0.8912|2.7476|8.0914|22.9976|2.517|1.6474
year||0.0|-6.3429|14.2768|14.2768|4.8297|-3.4662|30.0294|30.0294|10.1344|-1.5961
fetching||0.0|-13.5839|2.2731|14.2918|0.5932|-4.5372|34.1237|34.1237|9.6412|-0.4986
water||0.0|0.0|0.0|14.7031|0.0|-0.7527|18.2353|34.1237|5.5145|0.0043
that's|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|18.2353|0.0|0.0
as||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
if||0.0|12.0732|0.8758|12.5975|0.2114|-4.3106|20.2053|20.2053|6.4179|0.0
the||0.0|11.7509|1.9243|1.9243|0.6159|-3.5067|20.0202|24.0364|7.586|0.4919
entire||0.0|6.9233|9.1569|10.8911|2.5492|2.0229|26.9151|26.9151|6.3893|-1.1561
workforce||0.0|0.2051|9.5431|15.1602|2.7971|0.177|25.2181|29.0804|8.0991|-0.8082
of||0.0|-2.8079|3.0034|9.6507|1.1538|-0.8879|16.5739|25.2181|5.884|0.4919
the||0.0|-3.4259|1.4062|3.0034|0.4433|-1.2468|15.6065|17.3506|5.9444|1.2719
state||0.0|0.2984|5.3628|6.9415|1.434|-2.7138|27.6034|27.6034|9.2068|-0.9427
of||0.0|2.0973|2.2331|5.949|0.9592|-2.4186|20.1179|27.6034|7.4183|2.1169
california||0.0|-0.3733|8.0557|9.5123|2.3119|1.3147|25.8623|26.293|7.1589|-0.2811
worked||0.34|10.5084|3.6267|18.7207|1.0714|-1.9091|24.7792|26.1293|7.6974|-0.8563
full||0.0|0.0|0.0|12.5849|0.0|-0.6246|25.7371|28.4127|9.0812|-0.8563
time||0.0|4.6486|16.8155|16.8155|3.9911|0.3092|21.5324|26.5288|6.4743|-1.4705
for||0.0|0.0|0.0|16.8155|0.0|0.0|0.0|21.5324|0.0|0.0
a||0.0|-1.4439|1.7198|2.0281|0.6352|6.1137|5.1521|8.0466|1.5989|0.0
year||0.0|-2.6509|8.811|8.811|2.2863|-1.4878|27.5199|27.9128|8.2258|-1.5353
doing||0.0|-3.2449|3.0781|8.811|0.8386|0.0085|26.4497|27.7542|6.7606|-1.0519
nothing||0.0|-1.287|4.242|4.7605|1.0536|0.9929|24.5909|31.1926|7.2964|-0.1199
but||0.0|-3.561|3.5556|6.1113|0.9334|-4.3|25.3502|27.7667|7.9986|-0.3292
fetching||0.0|-3.5182|3.5719|4.4336|1.2333|-4.3045|24.7115|25.9446|6.7061|-0.1199
water||0.0|-5.1519|0.9953|4.119|0.2925|-3.0511|17.9885|24.7115|5.3701|0.2229
it's|.|0.67|0.2317|3.7642|7.6844|0.9714|-2.6031|21.9999|24.5668|7.4402|0.0043
a||0.0|0.7367|4.1634|4.1634|1.6091|4.3187|13.0487|21.9999|4.8475|3.5253
place||0.0|2.6777|4.9717|6.6708|1.0572|-1.4868|24.9704|24.9704|8.2283|-1.4184
where||1.33|-0.0924|3.2046|6.4767|0.9465|-3.9172|24.1147|25.5604|7.6225|-0.6998
for|,|0.0|2.0089|2.521|4.6088|0.6039|-5.0274|27.6645|27.6645|11.0016|0.3062
example||0.0|0.0626|4.2744|5.9635|1.0872|3.8802|15.837|27.6645|4.8537|0.4919
if|,|0.0|-2.1199|1.9767|4.7956|0.4783|1.26|11.18|15.837|4.146|1.2719
this||0.0|0.9021|5.0706|6.5166|1.3755|-0.959|13.9051|14.449|4.5436|-0.4986
were||0.0|0.5244|3.3434|5.0706|1.3549|-0.2875|21.6915|21.6915|7.1251|0.9646
india||0.0|2.2896|10.5276|10.5276|3.3694|3.1546|24.2632|24.2632|6.9575|-0.6699
in|,|0.66|0.5055|0.884|10.5276|0.2657|8.0017|4.6202|24.2632|1.5661|0.4919
this||0.0|1.6833|3.0421|3.5732|0.8078|2.3828|15.7885|16.4454|5.1543|-0.8563
room||0.0|3.4098|2.4536|3.8229|0.7595|5.4865|11.6403|17.7114|3.159|-0.8563
only|,|0.0|2.1744|3.7683|3.7893|0.7862|4.1002|17.1968|20.0899|4.4552|0.2229
three||0.0|3.9087|3.5927|5.0982|1.4468|-0.9529|21.8756|21.8756|8.5379|0.0
of||0.0|0.9556|6.398|7.4314|2.5098|1.7235|11.7656|21.8756|4.4557|0.7085
us||0.0|-1.2142|1.3081|6.398|0.2925|-1.3981|23.453|23.453|8.4507|-0.5718
would||0.0|-0.7397|2.3591|2.4158|0.7135|-3.1563|19.2777|24.3484|6.5576|0.3062
have||0.0|-2.3159|3.9313|4.8508|1.2819|2.499|16.9509|24.0022|6.1268|0.1452
a||0.0|-0.9853|2.9308|4.2892|0.8633|-2.9414|17.0136|21.4635|6.7262|2.7205
car||0.0|0.1323|8.8041|8.8041|2.3746|-1.9446|22.2972|22.2972|7.1379|-1.0839
if|.|0.91|-1.3503|3.7662|8.8041|1.3849|-2.5551|22.8256|23.9324|8.465|0.0043
this||0.0|3.9162|5.1685|8.6828|1.6317|2.199|23.4006|24.4001|6.3493|-0.1199
were||0.0|4.1136|1.9705|5.1685|0.5193|5.5762|19.4897|25.5391|6.3576|0.3062
afghanistan||0.0|2.6714|5.3617|6.1148|1.4122|2.3301|22.8332|23.6621|7.4746|-0.0903
only|,|0.0|0.1287|2.3154|5.3617|0.6834|7.3504|5.7287|22.8332|1.3076|1.4498
one||0.0|1.1493|6.2582|6.2582|2.1234|6.0362|12.3594|12.3594|3.3146|-0.6386
person||0.0|4.3187|3.9781|7.8056|1.3739|0.2039|19.1618|22.622|6.6953|-0.1199
in||0.0|1.9218|0.9713|4.6518|0.2796|7.7163|5.5137|21.1039|2.1032|0.4919
this||0.0|1.3852|1.909|1.909|0.5037|0.5177|21.0222|21.3732|5.8271|-0.4986
room||0.0|0.8336|5.2699|5.2833|1.6962|5.6141|10.6462|21.0222|2.3204|-0.3292
would||0.0|-3.6427|1.0351|6.458|0.283|3.2928|6.3005|10.6462|1.6174|0.3062
know||0.0|-2.1922|3.0228|3.3617|0.7792|6.8763|5.2905|9.6983|1.7489|0.0043
how||0.0|-1.3692|3.1578|3.9038|0.8726|4.6871|10.5424|10.5424|4.0329|0.3062
the||0.0|-1.7914|1.5736|3.1578|0.3787|0.3031|7.6895|13.3037|2.4258|0.9646
use||0.0|-2.538|1.8861|2.4315|0.5465|-2.2672|20.0525|20.3205|5.6209|-0.6998
the||0.0|-3.2869|2.319|2.9283|0.7341|-6.0672|21.7533|25.1303|8.4474|0.7085
internet||0.0|-4.1212|5.1235|5.1235|1.5829|-0.3193|14.9897|26.5653|3.7288|0.1964
if|.|1.14|-0.5485|7.0423|10.1092|2.0219|1.7537|18.1304|21.3299|6.4354|-0.2304
this||0.0|2.4037|4.1918|7.9195|1.0541|1.8017|14.29|18.1304|5.0264|-0.4182
were||0.0|1.5952|2.3287|4.2474|0.7315|1.9186|15.9284|17.253|6.2122|0.7085
zambia||0.0|-1.081|11.3472|11.3472|2.8935|4.1604|22.4906|22.4906|5.2526|-1.0352
three|,|1.19|7.0701|4.6162|15.94|1.5339|5.664|17.5263|22.4906|3.8682|0.0
hundred||0.0|5.5414|12.7047|12.7047|3.9201|3.9061|15.3501|18.1696|3.6331|-1.2187
of||0.0|-1.6001|2.6814|13.2025|1.0281|3.164|7.718|15.3501|2.5227|0.7085
you||0.0|-0.4396|1.3573|2.7622|0.2797|5.1182|4.8623|8.0488|1.8107|0.3062
would||0.0|-1.8042|4.8965|4.8965|1.6209|1.9944|6.9972|9.8526|1.9198|-0.1199
be||0.0|-2.7177|4.3752|5.5465|1.5185|0.2658|13.248|13.248|4.5913|0.4919
farmers||0.0|-1.3182|10.152|10.152|3.0286|-3.9196|27.9402|27.9402|8.537|-1.0839
one|,|0.93|-0.698|6.0634|10.4967|1.9629|7.8205|8.2707|28.5101|2.4746|-0.1199
hundred||0.0|-1.1637|7.0019|7.3786|1.6407|3.8016|15.5863|17.2846|3.7233|-1.0519
of||0.0|-4.0214|3.2533|7.0804|0.9789|-1.5604|15.2797|17.7898|5.7574|0.7085
you||0.0|-3.5773|2.5969|3.7986|0.7716|0.1526|5.7337|15.2797|1.7096|-0.4182
would||0.0|-3.3891|2.0653|2.5969|0.7641|0.5634|11.0046|11.0046|3.4099|0.0043
have||0.0|-3.327|1.652|2.2107|0.4426|0.6568|17.3747|17.3747|5.5251|-0.3292
a||0.0|0.0|0.0|4.4253|0.0|0.0|0.0|17.3747|0.0|0.0
i||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
d.s||0.0|-2.68|3.8181|4.4086|1.1767|-0.4742|22.5621|22.5621|7.0876|0.0
or||0.0|-4.9425|3.0166|5.172|0.8472|2.5521|4.0213|22.5621|1.2931|1.2719
h||0.0|0.0|0.0|5.7625|0.0|0.0|0.0|4.4913|0.0|0.0
i||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
v||0.0|-4.7252|3.4711|6.7118|0.8808|-1.7033|22.5805|22.5805|6.0964|0.0
and|.|0.88|-0.687|3.0108|7.0997|1.1311|8.8796|7.8588|28.3319|3.1238|1.2719
more||0.0|2.0311|4.402|7.0627|1.4808|9.2198|11.7978|11.7978|3.0948|-0.4986
than||0.0|3.1928|2.28|4.402|0.5856|6.0609|9.4714|11.7978|2.9389|0.4919
half||0.0|6.1565|6.8518|7.6173|2.0267|4.04|21.2951|21.2951|7.477|-0.9815
of||0.0|0.8969|8.1119|11.9522|3.0713|0.0551|14.207|21.2951|3.9783|0.9646
you||0.0|-1.454|0.6176|8.1119|0.1417|4.4341|5.1634|14.7764|1.5099|0.3062
would||0.0|-2.1012|3.0257|3.1245|0.8286|3.9031|6.8651|6.8651|1.8348|0.1452
be||0.0|-0.2258|6.0576|6.0576|1.2654|2.3474|21.6981|21.6981|6.1139|-1.5046
living||0.0|0.0181|3.9187|6.6973|1.1861|3.0511|23.0791|23.1352|5.5903|-0.5361
on||0.0|-2.6518|1.7087|5.3586|0.4195|1.8747|25.1131|25.1131|6.9786|-0.4986
less||0.0|-1.9169|1.1073|2.3194|0.2277|-1.6339|26.1283|26.9629|8.226|-0.7562
than||0.0|-0.4832|2.3918|2.7588|0.6911|-0.3293|24.0837|26.582|8.3868|0.4919
a||0.0|-3.1531|3.1776|5.2981|1.0106|2.4431|10.299|24.0837|4.0424|1.6474
dollar||0.0|-4.6784|4.0867|5.4539|1.0773|2.9733|20.324|20.324|4.9004|-0.3292
a||0.0|-5.4932|1.4994|4.0867|0.5045|2.5246|2.7036|20.324|0.7474|3.5253
day||0.0|-5.594|6.1666|6.1666|1.8104|0.1215|20.0202|20.0202|6.3466|-1.2415
these|.|0.0|0.0|0.0|9.0297|0.0|0.0|0.0|20.0202|0.0|0.0
are||0.0|-0.1118|1.5624|1.5624|0.4355|6.8634|9.7184|9.7603|3.5642|0.0
the||0.0|-0.3495|3.2554|3.2554|1.0205|3.5028|8.8941|11.101|2.9592|0.1452
issues||0.0|2.5061|8.4066|8.4066|2.3407|2.8248|16.9855|16.9855|4.5489|-1.1425
that||0.0|-1.798|3.2611|8.4066|0.8348|-0.4744|18.0376|18.0376|6.4386|0.1452
we||0.0|0.1531|4.6653|5.6009|1.7575|3.8311|15.596|18.8145|5.4018|-0.3292
need||0.0|0.4232|3.498|4.6653|0.7725|3.9947|23.1884|23.1884|7.1135|-1.1141
to||0.0|-3.3205|9.0033|10.6217|2.3812|-2.517|21.283|27.3614|6.0155|-0.5718
come||0.76|-8.916|2.7717|10.0844|0.869|7.9957|15.1915|27.5368|4.191|0.3062
up||0.0|-10.3289|1.7954|4.2656|0.4944|3.5308|20.8628|20.8628|7.4147|0.3062
with||0.0|-10.4392|1.5323|1.7954|0.3855|-0.9589|17.5239|23.0312|7.0394|0.4919
solutions||0.0|-12.9394|4.6395|4.9728|1.155|-1.7224|20.6729|20.6729|6.3235|-0.4459
for||0.0|-14.4566|0.5986|4.6959|0.2027|-4.2223|28.022|28.022|9.7004|-0.8082
these|.|0.88|2.2764|11.3629|20.4376|3.0208|-1.394|29.1175|30.6497|9.2001|-1.5152
are||0.34|-0.3904|1.8109|11.3629|0.5904|6.8253|12.0296|31.6088|4.3049|0.7085
the||0.0|-0.6301|1.1872|1.8125|0.3655|2.661|6.1178|12.7403|2.219|0.1452
issues||0.0|0.512|4.387|4.387|1.1734|1.9036|22.9936|22.9936|5.5999|-1.2838
that||0.0|-1.6214|2.8967|4.7518|1.0493|-1.9334|23.8358|24.4579|7.8917|0.1452
we||0.0|0.3669|4.9867|4.9867|1.6703|5.4584|16.2412|24.7379|5.5434|-0.2304
need||0.0|0.9634|2.7511|5.4063|0.826|5.336|21.3474|21.4728|6.114|-1.0179
to||0.0|0.3119|5.8159|6.6867|1.672|1.0558|13.4001|21.3474|4.4525|0.9646
be||0.0|-2.3687|3.5023|6.6937|1.0279|0.9295|13.6443|15.5891|4.5625|0.4919
training||0.0|-6.3333|9.458|9.8439|1.8564|3.3193|17.1931|17.1931|5.283|-0.5361
our||0.0|-12.89|2.0194|11.7506|0.5352|8.0998|8.1791|19.2025|2.1683|0.3062
engineers||0.0|-12.1073|4.0805|4.0805|1.082|3.8398|20.7144|20.7144|5.7987|-0.8407
our|,|0.0|-0.8246|3.0772|15.2651|1.0158|4.6214|29.5305|29.5305|9.3937|0.3062
designers||0.0|-2.4115|5.1187|5.2991|1.5219|2.1369|27.0174|29.5305|6.0879|-0.7191
our|,|0.0|-3.4414|2.2317|5.1187|0.6035|-0.539|28.7684|29.411|9.4296|0.0043
business||0.0|0.0672|5.0206|6.3674|1.2069|2.0645|17.214|28.7684|5.7885|0.6324
people||0.0|-1.5525|5.1717|5.9309|1.693|-3.6153|21.1901|24.8048|7.5179|0.1452
our|,|0.0|-4.6551|4.5267|8.5394|1.2837|5.8818|16.6862|25.9625|5.7198|0.1452
entrepreneurs||0.0|-1.1723|5.9602|8.9477|1.4221|2.4669|24.5897|24.5897|6.0772|-0.0282
to||0.0|-4.3445|1.2022|6.4622|0.3128|-8.1129|11.2171|26.037|4.1132|1.2719
be||0.0|-3.6164|2.8327|2.8667|0.9019|-4.1511|23.2587|23.2587|8.0116|0.3062
facing||0.0|-3.7534|4.1593|4.1593|1.1062|-4.9214|29.1721|29.2698|8.4597|-0.606
these|.|1.19|4.2693|2.9323|10.6828|0.9606|3.4882|19.1166|32.1411|6.7048|-0.4182
are||0.0|4.1053|4.9529|4.9529|1.678|4.3253|7.0294|19.1166|2.4368|0.9646
the||0.0|1.7579|3.9017|6.1934|1.54|2.6045|6.9527|8.6745|2.7833|0.9646
solutions||0.0|1.8571|6.1284|6.1284|1.6356|-0.4087|21.9879|21.9879|6.1862|-0.4727
that||0.0|-1.4267|2.7473|6.9305|0.8483|-6.9274|26.4998|26.4998|8.9094|-1.1425
we||0.0|-0.1404|3.7362|4.1183|1.5628|-2.2629|30.9175|30.9175|12.9098|-0.6998
need||0.0|0.3245|2.867|3.7409|0.6568|3.6703|20.2602|30.9175|6.2606|-0.8082
to||0.0|-1.9196|5.3368|6.1029|2.0703|-4.7198|15.5191|22.2432|5.0102|0.4919
find||0.0|-4.1553|5.1936|7.0586|1.3058|-6.668|29.2859|29.2859|9.9723|-1.6037
i|.|0.0|0.9947|5.2146|10.597|1.5685|2.0525|32.665|32.665|7.2988|-0.8563
have||0.0|3.2885|4.2469|6.2919|0.9824|0.6876|21.9502|33.6769|7.856|-1.0519
a||0.0|0.0|0.0|4.9239|0.0|0.0|0.0|21.9502|0.0|0.0
few||0.0|4.6913|7.4647|8.4071|2.743|2.6123|22.3707|22.3707|7.9479|0.0
areas||0.34|3.1378|7.6774|9.7712|2.5743|6.4956|19.0788|23.238|4.7184|-0.4986
that||0.0|0.0878|2.8044|8.1912|0.7829|1.8363|22.1654|22.3986|7.242|0.0043
i||0.0|0.0576|2.5504|3.5501|0.9413|7.7317|7.9396|22.9131|2.7748|0.9646
believe||0.0|0.9297|6.5429|6.5429|1.8695|3.5277|17.8432|20.2274|5.0861|-0.2811
are||0.0|-0.8615|2.0289|6.5429|0.6903|7.7975|8.5229|17.9586|1.6933|0.4919
especially||0.0|1.0116|5.7336|5.8612|1.5731|0.0177|26.9956|26.9956|7.2306|0.3062
important||0.0|3.6706|14.5139|14.5139|3.8972|-1.0905|27.6813|27.8501|7.8786|-0.9689
that||0.0|-2.2976|4.7439|16.788|1.1515|2.6894|17.8896|27.6813|5.3854|-0.8082
we||0.0|-1.4549|2.729|5.422|0.633|2.3458|10.3651|17.8896|2.6451|0.3062
address||0.0|-2.6323|3.9644|4.9375|1.0994|3.5755|15.7945|15.7945|5.1324|-0.2811
one|.|0.79|6.9051|5.6822|13.4608|1.7279|7.2134|10.2506|17.6791|3.7132|0.1452
of||0.0|6.9463|6.1231|6.2939|2.2456|3.9969|11.3398|13.6331|4.3839|0.9646
them||0.0|3.3638|1.6889|6.7132|0.5237|8.7614|10.7467|13.935|3.048|-0.3292
is||0.0|2.8321|1.8229|2.6174|0.5462|2.4889|17.2572|18.8244|5.2906|0.0043
creating||0.0|3.2112|3.1864|3.1864|0.7252|3.7797|21.0968|22.6608|6.6764|-0.5361
technologies||0.0|0.4679|6.1902|7.4775|1.6545|1.9081|27.3497|27.3497|6.99|-0.6544
to||0.0|0.7599|2.4123|6.1902|0.6769|-3.3159|25.3898|29.5022|8.7031|0.3062
promote||0.0|1.2316|3.5817|3.5817|0.9962|3.2627|28.2433|29.9394|8.2381|-0.4594
micro||0.0|0.182|3.096|4.1455|0.5612|3.5771|21.6448|28.2433|6.7096|-0.2811
finance||0.0|-1.2623|3.8908|5.2969|0.9948|1.3891|24.1566|25.0952|8.0248|-0.8563
and||0.0|-1.4655|1.9443|3.8908|0.6515|3.578|17.4016|24.1566|4.6312|0.7085
micro||0.0|-2.9701|3.8603|3.8603|0.8994|2.5614|20.1553|20.1553|6.7769|-0.2304
enterprise||0.0|-3.6926|5.0058|6.982|1.233|-1.9569|28.5078|28.5078|7.6983|-0.9011
so|,|0.35|3.0096|1.056|10.5288|0.3265|5.4435|15.9048|28.5078|5.3587|0.3062
that||0.0|0.3243|5.2673|5.9989|1.7914|2.5514|16.8807|17.5062|5.4495|-0.3292
people||0.0|3.4251|3.16|7.0526|1.1516|1.5055|24.5187|24.5187|7.8441|0.2229
who||0.0|0.8745|4.024|5.6837|1.5628|3.9553|12.1535|24.5187|4.3461|0.3062
are||0.0|1.2916|1.5491|4.024|0.56|8.9989|7.1011|15.0448|2.3662|0.3062
living||0.0|2.2602|7.7409|7.7409|2.4523|4.1217|21.4177|23.8955|5.6132|-0.6699
below||0.33|0.4343|4.4478|9.6363|1.4427|6.3468|11.6606|23.8994|4.2095|0.5959
the||0.0|1.1082|4.0048|4.4478|1.2303|2.492|9.4832|13.7343|2.9989|0.7085
poverty||0.0|1.5587|5.6358|5.6358|1.1163|2.4258|23.8136|23.8136|5.859|0.0043
line||0.0|-2.3663|2.1475|6.47|0.4185|6.2189|10.4257|23.8136|2.9833|-0.9427
can||0.0|-1.6389|3.0857|3.1428|0.9231|2.0314|14.2549|18.1312|4.6426|-0.1199
find||0.0|-0.0923|3.6063|4.4929|0.9856|3.0241|25.362|25.362|9.0619|-0.9815
a||0.0|0.1482|1.6542|3.6063|0.6104|4.8765|2.1523|25.362|0.8829|4.652
way||0.0|-2.3578|2.4667|4.121|0.7928|6.2693|6.8381|6.8381|2.0021|0.0043
to||0.0|-2.8018|2.0157|3.0121|0.4887|0.2416|11.2402|15.1112|4.2739|0.9646
move||0.0|-2.7655|3.9224|3.9224|1.1577|2.9028|14.8299|14.8299|4.5246|-0.4182
out||0.0|-5.1466|4.4944|5.1431|1.5422|6.2711|11.2525|17.6047|2.6086|-0.6386
and||0.35|-1.415|2.2798|6.0244|0.6638|2.7266|29.8728|29.8728|7.6746|-0.3292
that||0.0|0.0986|3.8961|3.8961|0.8021|0.9698|17.6526|30.2036|6.3283|0.0043
they're||0.0|0.9374|1.3669|4.9574|0.4074|5.9992|20.1924|20.1924|6.2148|0.1452
not||0.0|5.8554|9.65|10.5935|2.8869|3.21|21.6107|21.6107|8.5049|-1.1693
doing||0.0|11.3546|1.7591|11.4231|0.6512|6.2267|10.3022|21.6107|3.0187|-1.0519
it||0.0|10.9047|3.0195|3.0195|0.9897|1.4739|18.7021|19.0697|6.7294|-0.1199
using||0.0|0.5579|3.3784|13.86|0.9673|5.375|13.7606|20.3168|3.8061|0.1452
the||0.0|-0.2622|2.6508|3.9121|0.7056|4.3933|12.7887|13.9755|3.7461|0.9646
same||0.0|2.3941|4.9319|6.7282|1.5859|4.4504|22.2746|22.2746|7.4046|-1.1425
traditional||0.0|1.3307|7.5873|7.922|1.6366|3.4494|16.1159|22.2746|4.32|0.5428
basket||0.0|-0.9732|8.88|11.3775|2.5488|0.0945|23.5095|23.5095|7.3259|-0.6699
making||0.0|-1.0774|4.4075|8.88|0.7559|2.9026|20.4782|23.8328|5.6367|-0.5718
poultry|,|0.0|-1.4156|4.1365|4.4075|0.9945|-0.4992|20.1373|21.1453|6.0356|-0.4986
rearing||0.0|-3.4576|7.0676|9.0694|2.2018|2.3742|23.7996|23.7996|5.9291|-0.8327
etc|,|0.0|-10.4979|6.1113|13.2052|1.7171|-2.1031|24.1287|24.5116|7.9354|-1.4937
but|.|0.0|0.8033|5.1488|17.6299|1.7179|-0.5939|28.159|28.8354|9.0005|0.0043
there||0.0|2.3806|4.66|5.4757|1.5181|6.462|17.9387|30.8151|6.4333|0.1452
are||0.0|2.3714|2.1687|4.66|0.7149|7.6787|4.0652|17.9387|1.3767|2.1169
new||0.0|4.242|6.2081|6.2672|2.1026|9.8043|10.687|10.687|2.456|-0.6386
technologies||0.0|1.5028|9.8464|10.9457|3.0327|2.1983|21.8447|23.6509|5.9292|-0.1487
and||0.0|-1.9072|1.1934|9.8464|0.361|4.6223|5.9623|21.8447|1.9334|0.9646
new||0.0|1.1216|6.2928|6.5091|2.1631|8.2406|14.9489|14.9489|4.0888|-0.3292
products||0.0|1.1441|6.6024|7.0776|2.0015|-1.9858|21.2724|21.2724|6.2691|-0.6699
that||0.0|-1.4785|6.6863|7.6449|2.2786|-4.564|15.5658|24.4144|5.1365|0.3062
they||0.0|-1.1843|2.7565|6.6863|0.7788|2.6125|22.2829|22.2829|7.4396|0.3062
can||0.0|-0.2598|3.0306|4.3278|0.9712|0.1264|17.3909|22.2829|6.4018|0.0043
make||0.0|-3.1864|4.7028|6.2195|1.5541|-3.1704|26.7146|26.7146|9.7348|-1.5152
on||0.0|-2.4001|3.4015|4.7028|1.1846|-1.0079|32.0557|32.0557|10.7754|-0.5718
a||0.0|-2.7106|1.3254|3.4015|0.4925|-1.604|9.3676|32.0557|3.3087|2.7205
small||0.0|-2.5001|2.9586|2.9586|0.7732|0.832|24.5764|24.5764|7.695|-1.2415
scale||0.0|-3.4388|5.9114|6.0849|1.6596|-2.2661|25.1392|28.1096|8.5671|-0.4594
the|.|0.92|-2.8443|3.5337|5.9913|0.9722|3.5566|4.5045|25.1392|1.572|0.9646
next||0.0|4.2306|8.9411|12.4405|2.4752|0.1408|25.2989|25.2989|8.1584|-1.0519
thing||0.0|0.3375|4.2299|9.3114|1.2911|3.4794|26.5274|27.0414|7.9921|-0.5718
