word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
the||0.0|-2.3866|6.3537|6.3537|2.0626|1.5094|17.4224|17.438|5.8025|-0.7375
many||0.0|-2.099|3.7356|6.3537|1.014|5.9434|12.1872|19.4249|4.0841|1.0532
people||0.0|-1.8882|2.4252|3.7356|0.7278|-0.0653|21.9847|21.9847|7.5758|0.3969
who||0.0|-3.2552|1.8142|3.3202|0.8455|8.9094|0.0|21.9847|0.0|2.2722
are||0.0|-2.9989|0.9829|1.8142|0.4944|8.5274|2.1266|2.1266|1.0746|7.6896
making||0.0|-3.235|1.1371|1.1545|0.2949|5.2185|17.5873|17.5873|5.6758|0.6823
their||0.8|-3.3447|1.339|1.512|0.5213|8.7002|4.4695|18.1923|1.7992|1.3693
living||0.0|-4.2485|1.8301|2.7034|0.5319|6.5842|6.9377|8.3895|1.8|0.6823
off||0.0|-4.441|1.6411|2.0401|0.4797|-1.3411|21.2809|22.0628|8.4585|0.1052
the||0.0|-2.8724|2.1673|3.0351|0.7313|0.5414|21.5713|21.5713|8.7799|1.7643
drugs||0.0|-3.7238|4.401|4.5644|1.0544|0.8397|22.0457|25.9044|8.2|-0.7752
trade||0.0|-4.5952|4.2652|4.8006|1.8212|1.0931|21.742|25.6962|7.8782|-0.7752
certainly|?|0.71|14.8763|1.8113|22.9694|0.3547|-9.9706|33.5026|33.5026|11.0617|0.064
well|.|0.64|9.3857|8.0037|11.5219|2.6558|7.1163|17.4753|37.0175|5.4161|-0.2108
the|,|0.0|5.0257|5.1921|9.2462|1.6017|4.8057|20.4797|20.4797|6.5523|0.3969
first||0.0|0.4053|5.2206|9.591|1.0623|-0.5337|30.7935|31.3785|9.2686|-1.0799
is||0.0|-2.3969|7.7503|9.4995|1.7368|-4.6746|34.2684|36.6171|11.9058|-1.244
instead|,|0.0|11.364|8.576|19.2653|2.2807|1.917|36.0989|36.1786|8.9107|-0.5543
of||0.0|4.0483|7.0501|11.9633|2.3805|5.247|16.5003|36.0989|6.2508|1.0532
sending||0.0|1.8933|8.392|12.2614|2.1767|4.7627|27.3879|27.3879|8.5447|-0.2108
a||0.0|-2.8178|2.4831|9.3089|0.7839|6.7816|7.9455|27.3879|3.3301|2.2722
billion||0.0|-1.4739|4.2519|4.2519|1.2436|6.9843|10.5816|10.5816|3.274|0.3159
dollars||0.0|-3.4189|7.1498|8.8814|1.76|-4.0939|38.3|39.6808|12.0822|-0.9544
on||0.92|-2.578|2.119|8.113|0.565|9.2561|3.3159|38.7269|1.2089|0.5792
drug||0.0|-1.5464|3.7032|3.7032|1.2034|6.1204|14.9155|14.9155|4.8933|-0.5543
eradication||0.0|-9.2256|11.0743|12.768|3.1505|1.7947|28.7587|30.0573|7.7061|-0.2781
and||0.0|5.4287|3.2454|20.2841|1.0105|2.5279|26.831|28.7587|8.3661|-0.8102
paying||0.0|-4.0661|16.1481|19.6331|4.988|5.2938|28.9165|28.9165|6.2582|-0.4366
it||0.0|-5.7233|7.8041|16.1481|2.7079|-7.606|25.734|31.3819|8.5349|-0.8735
to||0.0|-2.9287|0.8849|7.8041|0.2809|-15.3803|29.7167|29.7738|9.7606|0.3969
a||0.0|-2.3752|0.1143|1.0566|0.0571|0.7872|13.6175|30.7429|6.0581|7.6896
couple||0.0|-3.5855|4.984|4.984|1.6292|0.6956|26.4918|26.4918|8.2946|0.7947
of||0.0|-6.2171|3.9988|6.2437|1.4966|4.232|16.3377|26.4918|5.5252|1.3693
security||0.0|-12.567|15.3013|16.842|4.5317|-1.5651|24.467|24.467|7.9505|0.7372
companies||0.0|-18.6804|4.6315|15.7937|1.2326|-2.3251|28.4381|28.4381|7.7046|-0.5361
they|,|0.59|0.036|3.8829|23.4303|1.2742|12.01|3.0394|30.8152|1.0605|0.5792
should||0.0|0.4985|9.2194|9.2194|2.5253|-4.6369|32.4428|35.0728|10.5274|-1.3089
give||0.0|-3.9018|4.8882|11.2668|1.3221|-1.0692|26.4279|32.4428|8.355|-0.697
this||0.0|-5.1178|3.4625|5.2813|1.0495|-2.6609|26.9628|28.1741|9.4698|-0.3688
hundred||0.0|-0.8029|5.0789|8.8243|1.2494|2.6353|21.2894|28.3488|6.2131|-0.9291
billion||0.0|-3.4882|6.7359|8.7795|2.154|3.6755|24.9465|25.1093|6.8317|0.3159
dollars||0.0|-10.3597|7.3204|13.0764|2.3726|0.5065|24.8561|25.1565|6.5334|-0.7375
to||0.55|7.547|4.1016|23.3791|1.4838|4.7639|15.5292|24.8561|3.842|0.3969
fifty||0.0|1.257|6.5297|10.6134|1.7041|-6.1985|33.8336|33.8336|10.7155|-1.1518
of||0.0|6.3397|2.2516|7.3897|0.621|-2.7064|29.0935|33.8336|9.852|-0.8429
the||0.0|5.6611|1.6966|2.3046|0.4893|-7.2909|33.4657|36.2363|13.3222|-1.2543
most||0.0|5.3282|4.0485|4.0485|1.3284|-5.4728|35.7574|35.7574|12.3596|-1.3089
critically||0.45|-0.5076|13.4559|14.6118|3.2477|-0.1596|28.8681|38.4633|8.9172|-0.468
innovative||0.4|-4.1648|9.7566|16.3153|2.6177|4.0049|25.6363|28.8681|7.7693|0.0149
companies||0.0|-12.047|6.3804|16.3098|1.7156|-0.5086|26.8125|27.6785|9.8248|-0.4147
in||0.0|-14.1393|1.8683|6.3804|0.6104|2.1801|30.8997|30.8997|12.5015|-0.1179
the||0.0|-18.1603|5.441|7.4852|1.638|5.111|10.2801|30.8997|3.601|1.3693
world||0.0|0.0|0.0|20.8141|0.0|2.5721|16.3122|19.366|4.468|-0.697
to||0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.3122|0.0|0.0
ask||0.0|-2.0109|0.6458|2.3493|0.1677|3.3992|21.9513|21.9513|9.1878|0.0
them||0.0|-1.2777|2.4588|2.4588|0.6749|8.1077|15.13|21.9513|4.5488|1.0532
to||0.0|-0.346|6.3099|6.3099|1.95|2.8736|11.7072|15.13|4.4314|1.7643
create||0.0|-1.9402|5.319|7.967|1.4113|-0.8807|21.3862|21.3862|7.3383|-0.6058
one||0.0|-3.8147|3.0174|5.319|1.0268|7.0999|15.0036|21.3862|4.1485|0.3969
million||0.0|-6.5622|4.67|7.6074|1.1847|8.4577|5.4469|16.9491|1.6342|0.5792
jobs||0.0|-9.0294|5.8879|7.53|1.4975|-8.3554|24.9495|30.298|6.9884|-0.9783
the|.|2.41|10.7674|3.6616|24.0698|1.3008|8.4096|13.7748|32.59|4.6194|0.7947
key||0.0|9.774|3.9267|3.9267|1.4659|1.7741|21.4633|22.4552|8.8128|-0.6533
to||0.0|8.8916|5.2436|6.7259|1.2421|2.0366|19.0102|21.4633|6.5212|0.3969
the||0.0|4.2032|9.9721|11.4719|3.6661|3.2165|17.4776|19.0102|5.7001|1.0532
drug||0.0|-1.8978|3.0692|11.997|0.7086|3.4144|18.7869|19.4632|6.3024|-0.7752
eradication||0.0|-4.1126|9.6945|9.6945|2.5671|3.0581|24.9169|25.2997|6.8902|0.6609
is||0.0|-5.6801|5.5063|9.6945|1.933|2.0981|21.6566|24.9169|7.0446|0.5792
jobs||0.0|-8.7991|5.5978|8.9857|1.8681|3.4799|23.0496|23.0496|7.3411|-0.4366
look|.|0.0|0.0942|11.867|16.1816|3.0337|-0.0689|25.6225|25.6225|8.5786|-0.3688
there's|,|0.0|0.1305|3.1936|11.867|0.6641|7.6386|24.0196|25.6225|5.4799|1.3693
a||0.0|2.3525|2.3224|4.4465|0.6978|5.903|22.5196|24.3113|5.2257|-0.1179
very||0.0|7.2178|8.641|11.1515|2.5621|4.9577|28.5803|28.5803|9.8111|1.0532
little||0.0|3.9803|6.1367|11.4923|1.9775|9.4964|7.143|28.5803|1.7129|1.2029
known||0.0|-0.1685|4.2917|10.0965|1.1099|7.8024|17.986|19.6939|4.8635|-0.4366
fact||0.0|-0.6356|1.4104|4.2917|0.5172|0.7937|21.751|21.8706|6.9077|-0.6058
countries|:|0.39|4.3828|5.2102|8.4251|1.2422|5.6397|23.417|23.9778|7.6051|-0.4366
that||0.0|-0.3221|6.9717|10.6304|2.3749|1.5887|22.2747|24.9147|8.2816|-0.294
have||0.0|-1.9823|5.067|8.2856|1.303|-2.1708|25.247|26.8426|8.7907|-0.8735
a||0.0|-3.4567|3.0383|5.7237|1.0379|8.1573|10.6234|28.0265|3.002|1.7643
legal||0.0|0.9934|5.814|8.108|1.4697|6.4841|23.8987|24.2337|5.6324|-0.5806
average||0.0|-2.5905|6.9604|8.7197|1.5144|3.6184|23.9639|24.3606|7.1256|0.4545
income||0.0|-5.2592|3.7162|8.2746|1.1073|5.1012|22.583|24.5478|5.9762|0.1052
per||0.0|-5.5346|1.8796|3.7162|0.5966|4.1388|21.1851|23.4264|7.2917|0.7947
capita||0.0|-5.5842|1.2174|1.8796|0.2907|-2.4687|24.2244|25.1374|9.0375|0.8755
of||0.0|-8.5045|2.2941|4.1465|0.6559|-1.2525|20.341|24.2244|8.0216|1.3693
one||0.0|-6.2209|4.8349|5.3381|1.5762|5.6845|23.2538|23.2538|6.4912|-0.0133
thousand||0.0|-7.1426|2.7177|4.8349|0.6879|4.7022|18.0565|23.6865|6.3945|-0.0133
dollars||0.0|-6.41|6.7931|6.7931|2.1548|7.1713|7.214|18.0565|2.4522|0.3969
don't||0.0|-7.4824|2.4408|6.7931|0.8109|7.9441|10.7606|10.7606|3.688|-0.0133
produce||0.0|-9.7693|5.3323|6.1933|1.4105|0.7114|17.4207|20.7615|5.8677|0.3159
drugs||0.0|0.0|0.0|12.4337|0.0|-11.3729|23.8234|27.8074|7.7764|-1.0009
second|.|2.63|8.4668|12.3|12.6044|3.3199|-2.3371|38.3388|38.3388|11.4276|-0.8735
textile|,|0.92|15.118|2.5833|15.5676|0.8265|-5.5948|35.3386|38.3388|10.6572|-0.181
trade|.|1.55|-3.4328|12.1106|25.6743|4.2439|0.4|31.5495|37.2561|10.7472|-1.0972
is||0.0|2.4356|4.5195|14.0827|1.129|-3.7286|36.8017|39.3864|12.4617|-0.6533
the||0.0|0.8867|3.4003|5.3531|1.3185|1.6805|32.0761|39.7423|12.451|0.7947
key||0.0|2.3231|6.2992|6.8369|1.9714|0.662|23.2319|32.0761|9.0227|-0.4366
not|,|0.0|2.2525|10.057|10.057|3.8602|3.9488|24.7765|25.4849|9.1428|-0.8735
aid||0.0|-3.4822|5.4649|14.9776|2.1769|-8.8602|32.205|35.6592|10.2669|-0.8735
the|.|0.89|-2.5847|4.187|5.4649|1.4406|7.1864|10.9461|34.2747|3.6704|0.5792
u||0.0|0.0|0.0|4.9781|0.0|0.0|0.0|11.2239|0.0|0.0
s||0.0|3.9246|12.9359|12.9359|2.4416|-4.6452|40.4034|40.4034|14.4747|0.0
and||0.0|1.3095|2.2604|12.9359|0.762|1.7053|39.3529|40.6392|15.0614|-0.0133
europe||0.0|1.5313|4.0739|4.0739|1.1475|5.6754|22.3968|39.3529|6.5739|0.044
should||0.0|0.0|0.0|4.0739|0.0|0.0|0.0|22.3968|0.0|0.0
give||0.0|-2.0767|4.1293|4.4804|1.5008|5.1645|13.1742|13.1742|4.4296|0.0
us||0.0|-1.5653|5.1876|5.1876|1.6857|9.5988|8.4443|13.1742|2.9051|1.0532
a||0.0|-4.9647|5.2707|6.9767|2.2264|-0.8873|6.5365|16.7826|2.7761|7.6896
zero||0.0|1.0321|4.7866|10.1637|1.508|6.2835|19.2616|19.2616|6.6092|1.0532
percent||0.0|-1.0339|15.4162|15.8964|4.1067|1.7061|21.8005|22.1103|7.8422|-0.1657
tariff||0.0|-14.3451|4.1358|19.0436|1.3323|3.9342|21.5392|21.8005|6.2605|0.2406
the|.|1.41|-1.2714|2.8633|16.1333|1.066|3.5749|28.4413|28.4413|8.0452|0.2406
textile||0.0|0.3088|4.4471|5.7699|0.9998|1.2139|25.8369|28.4413|9.0919|0.7186
industry||0.0|0.0621|3.5291|4.4471|0.8668|4.1374|23.7072|25.8369|7.2174|0.6469
is||0.0|-0.77|3.6735|4.7964|1.1374|2.2405|19.2948|23.7072|7.6045|1.7643
incredibly||0.0|-4.7485|16.8585|16.8585|5.4053|4.3732|25.0617|25.0617|6.8081|0.4398
mobile||0.0|-12.7134|2.2803|17.2213|0.5897|-1.6497|24.2697|27.328|8.5809|-0.3324
if|.|0.76|9.2669|2.055|23.9542|0.6013|-0.7128|21.8275|24.51|8.8733|0.2406
you||0.0|10.83|1.2852|3.5077|0.3416|4.636|18.0579|21.9384|6.8919|1.3693
want||0.0|11.8966|5.5869|5.7181|1.0771|6.6791|21.0774|21.0774|6.3147|-0.4366
us||0.0|14.3778|3.0895|5.7788|0.7584|3.423|19.0694|21.2275|6.6895|-0.0133
to||0.0|13.7179|3.8819|4.8948|1.2361|-3.3408|26.2237|27.459|9.4265|-0.5543
be||0.0|0.0|0.0|15.1341|0.0|0.0|0.0|26.2237|0.0|0.0
able||0.0|10.1045|4.0201|12.9899|0.9203|6.9918|8.8772|10.6832|2.6153|0.0
to||0.0|10.6005|1.3892|4.0201|0.4258|-8.6952|17.9166|27.2695|5.2421|0.7947
compete||0.0|4.4181|9.7951|11.2776|3.3239|1.8563|27.0706|28.3312|8.2291|-0.0133
with||0.0|-4.3119|8.7625|17.882|2.9462|0.3585|21.7781|27.0706|7.8494|1.0532
china||0.0|-6.2483|4.1287|8.7625|1.0175|6.2581|24.3429|24.916|7.4551|0.3969
and||0.0|-8.9805|3.9713|7.4782|1.1168|6.875|18.828|24.3429|6.8068|0.5792
to||0.0|-10.8675|6.0216|6.6395|2.0095|3.362|17.4753|18.828|7.745|1.3693
attract||0.0|-15.1062|3.0536|8.0645|0.8127|-1.6608|24.9757|24.9757|10.0389|0.044
investment||0.0|-17.7898|7.0558|7.3372|1.8593|-1.2755|28.3526|29.8823|9.2643|0.064
we|,|0.0|-13.9494|4.4531|8.6481|1.3189|1.7677|12.172|28.3526|4.782|0.1052
could||0.0|-11.5707|7.8458|8.8379|2.7055|-4.6506|23.4967|23.4967|7.557|1.2029
probably||0.0|-6.8114|4.6888|10.3463|0.8921|-1.4485|28.948|28.948|9.3457|-0.6058
attract||0.0|-6.9519|6.1729|6.1729|1.4631|-2.0606|27.4057|28.948|8.6048|-0.2108
four||0.0|0.0|0.0|10.4611|0.0|0.0|0.0|27.4057|0.0|0.0
to||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
six||0.0|-8.786|3.9781|9.6503|1.2563|-7.7506|21.8609|21.8609|6.5412|0.0
billion||0.0|-10.243|8.8383|10.0212|1.9852|2.3953|26.5945|26.6449|6.4591|-0.2108
dollars||0.4|-20.1465|2.6668|14.6632|1.0703|-3.9827|34.8376|34.8376|8.8841|-0.8268
quite||0.8|-16.2153|3.6418|7.2227|1.1414|2.5071|24.1599|36.1714|8.8147|-0.6058
easily||0.0|-14.1447|7.1967|7.7681|2.1846|4.5716|18.5774|24.1599|6.0093|1.4908
in||0.0|-11.1816|1.2855|7.1967|0.418|7.6052|3.3742|18.5774|1.1153|1.0532
the||0.0|-11.1325|5.8406|5.8406|1.6159|0.4064|21.4415|21.4415|6.1588|-0.9783
textile||0.0|-12.0528|6.0168|6.7318|1.7362|-1.9601|24.6311|25.9833|7.2519|0.4545
sector||0.0|-17.3842|3.7202|9.9602|1.1593|-6.3295|28.4496|29.7812|9.2243|-0.294
if|,|0.0|-2.207|3.0209|18.4213|1.125|4.9493|12.654|32.8379|4.7606|-0.0133
there||0.0|-2.9598|4.0956|4.3778|1.4765|8.6978|12.4679|12.789|3.758|0.5792
was||0.0|-6.5027|2.5728|6.9377|0.8769|6.382|17.7008|19.6967|5.2907|0.1052
zero||0.0|-9.1497|5.3204|6.9496|1.8611|5.7543|19.2271|19.2271|6.0009|0.7947
tariffs||0.0|-11.1753|1.5389|5.3204|0.6507|-10.1988|31.1703|34.8514|9.1095|-0.4035
would||0.75|0.4444|2.8696|13.5138|0.7729|4.1555|22.1321|37.6487|7.8749|-0.1179
create||0.0|-4.9457|12.6319|12.6319|4.0283|-5.3638|31.9189|35.1601|10.7067|-1.283
the||0.38|-2.8445|2.6076|12.6319|1.1061|5.0539|15.4329|32.6313|4.936|1.7643
type||0.0|-2.014|5.4008|5.7698|1.2831|1.0938|25.2073|25.2073|9.3703|-0.4981
of||0.0|-6.2687|6.0846|10.0537|2.3616|4.8004|7.3944|25.2073|2.4911|1.0532
job||0.0|-6.6867|2.1592|6.0846|0.6599|-4.8818|22.0935|25.2744|6.0367|-0.3688
cotton|.|1.02|11.7414|7.3032|23.9119|2.4912|6.2564|21.4453|31.5352|6.3659|-0.2535
does||0.0|2.9965|16.8139|22.0643|4.866|5.8099|21.5714|21.832|6.9287|-0.5543
not||0.0|-9.9007|4.3911|21.8068|0.8776|4.8721|25.1898|25.1898|9.4701|-0.4366
compete||0.0|-12.8256|6.8|10.2253|1.6509|0.17|29.7318|30.3776|9.638|-0.4366
with||0.0|-16.0535|5.4645|7.9571|1.2443|-5.8641|27.1947|30.6053|9.4377|-0.9783
opium||0.75|-18.8341|7.493|9.0782|2.1776|0.3234|27.2562|29.5603|7.8406|0.1052
a|;|0.93|8.1682|0.5574|30.065|0.1956|-0.191|25.5663|28.1207|10.6425|1.0532
t||0.0|5.2829|6.9409|7.1603|2.4532|2.1461|25.6838|26.6161|10.1428|0.1052
shirt||0.0|5.4065|5.6682|6.9409|1.4507|2.1283|24.4226|27.0316|7.1718|-0.6533
does||0.0|0.0|0.0|7.9712|0.0|-9.6031|29.3351|29.3351|9.0035|-0.9291
and|.|1.82|0.2603|2.3597|2.3597|0.5256|-1.674|32.1944|32.6077|11.2325|-1.2221
we||0.0|-1.2817|2.1722|3.6771|0.5403|-4.582|37.2858|38.0136|15.6832|-0.294
need||0.0|-0.5824|2.4407|2.4407|0.4723|7.1356|23.0145|37.6054|7.5678|-0.8429
to||0.0|2.593|8.7127|10.6888|2.6454|3.1701|17.9999|23.0145|6.3015|-0.0133
understand||0.0|2.2129|13.9684|13.9684|3.1085|1.2929|31.3115|31.3115|9.3894|-0.4981
it's|,|0.0|-0.7727|3.297|13.9684|0.8059|-3.6425|33.8467|34.8463|11.0415|-0.2108
the||0.0|-5.6536|9.5996|11.7817|3.4497|2.3733|23.9269|35.0519|9.3443|1.3693
value||0.0|-7.0486|7.5743|9.8102|1.9523|6.976|22.1002|24.6056|4.901|-0.9544
chain||0.0|0.0|0.0|10.7983|0.0|-5.0631|12.962|26.213|3.3357|-0.3688
look|.|0.33|1.1784|5.5591|5.5591|1.6114|-6.9747|34.3043|34.3043|12.6488|-0.7752
the|,|0.0|4.0768|5.6072|8.439|1.6024|10.8092|16.0446|36.2372|4.2462|-0.4366
ordinary||0.0|9.4549|9.9903|14.7061|2.27|9.5755|17.2494|17.2494|3.9544|1.2838
afghan||0.0|-1.2998|12.1413|20.8455|2.9402|2.3305|28.5806|30.4056|9.0734|-0.8102
is||0.39|-0.0794|3.1688|12.1413|0.729|-2.5167|26.4624|30.1063|9.5594|-1.0222
sick||0.0|-4.2864|6.7553|10.0518|1.5848|-1.9765|24.1637|26.4624|9.0774|-0.7375
and||0.0|-11.4648|8.1936|13.4121|2.0088|7.8906|20.362|24.9704|6.1238|-0.0133
tired||0.0|-13.4606|11.4303|14.3745|3.0209|3.8172|21.3834|21.8536|6.8938|-1.1589
of||0.0|-3.8316|5.0199|20.5045|1.6325|4.7478|17.7968|21.3834|6.5498|0.2406
hearing||0.0|-5.407|7.207|8.3994|2.2949|6.1291|19.636|19.8239|6.4045|0.3159
about||0.0|-9.478|4.2811|9.5083|1.0034|5.4592|18.4151|19.6895|5.1016|0.5792
microcredit||0.0|-12.1234|8.2876|8.8466|1.8807|-1.7682|29.7878|31.1377|8.6013|0.0741
it|.|1.82|5.1752|1.3177|21.9795|0.4257|6.5499|11.1855|33.418|3.8605|0.7947
is||0.0|8.1028|3.0394|5.132|1.1334|7.1346|12.5647|15.1413|4.1377|0.5792
important||0.0|6.2926|8.0728|8.0728|2.41|0.0757|33.3625|33.3625|10.2102|-0.4366
but|,|0.37|0.617|5.0366|12.9538|1.3608|2.6115|24.3315|34.0391|8.9058|-0.2108
what||0.0|3.9184|4.6674|8.8441|1.4511|3.6758|24.5793|24.684|8.3093|-0.8735
the||0.0|3.4607|3.7282|4.6674|1.3494|3.2645|25.904|26.6577|10.4543|1.0532
ordinary||0.0|4.238|7.6656|7.6656|1.9308|8.9428|22.8251|27.0746|5.8217|0.2406
women||0.0|1.594|3.1971|7.6656|0.7638|11.2829|5.3197|22.8251|1.2773|-0.0133
and||0.0|-0.9469|3.5583|6.6894|1.1347|10.3948|2.4248|5.3197|0.5983|-0.1179
men||0.0|-8.2422|7.833|11.494|2.5982|-4.287|34.183|36.2265|11.0834|-1.0799
who||0.0|-11.3777|2.171|9.9654|0.8082|-2.9884|33.8824|36.6171|13.3533|-0.6058
engage||0.0|-11.2761|7.8261|7.8261|2.2197|5.4282|29.6727|34.8125|8.3976|-0.9544
in||0.0|-11.6644|2.8243|7.8261|1.1217|4.0615|31.5046|31.7058|11.6147|0.5792
micro||0.0|-14.3452|3.5224|6.3385|0.7105|5.1591|22.2383|31.5046|7.1078|0.1706
production||0.0|-14.1491|5.6185|5.6185|1.5966|0.8058|25.7816|25.7816|7.3785|-0.1501
want||0.33|0.0|0.0|17.7761|0.0|0.0|0.0|25.7816|0.0|-0.2108
is||0.0|2.2683|5.4859|5.4859|1.8733|8.1515|8.182|11.465|2.7149|1.0532
global||0.0|-1.1767|7.2311|9.5781|2.0567|4.0091|21.4723|21.6964|6.2743|0.044
access||0.0|-4.7885|1.6415|8.8688|0.3851|-9.3933|33.6625|33.6625|9.2164|-0.6756
they|.|1.38|3.0029|8.2109|11.5665|2.7419|10.5659|8.0976|36.1208|2.1923|0.3969
don't||0.0|6.9487|5.4313|11.206|1.538|11.2967|3.9298|8.0976|1.1587|-0.0133
want||0.0|8.3774|7.8998|9.2223|1.7329|7.7539|21.2396|21.2396|6.459|-0.6058
to||0.0|4.6298|7.3358|12.4414|2.7246|3.5804|15.9407|21.2396|6.4214|1.0532
sell||0.0|-2.3649|6.189|13.6332|1.7947|-3.5499|31.7069|31.7069|10.6702|-1.3247
to||0.0|-0.2417|0.9433|6.2138|0.2169|-9.4209|31.5012|35.1448|12.4494|0.3969
the||0.0|1.0706|3.7038|4.0378|1.0697|6.7996|19.22|36.5845|5.8153|0.7947
charity||0.0|2.3529|5.1953|5.1953|0.9886|5.69|23.1756|23.1756|7.3719|-0.0133
bazaars||0.0|-2.9075|9.9067|12.8181|2.482|1.0933|35.1253|35.1253|7.9592|-1.0009
that||1.76|2.9327|9.5968|16.0114|1.9189|6.5649|19.0829|35.534|7.2227|-0.3688
are||0.0|4.7585|2.4302|9.5968|0.5199|9.5985|14.2297|19.0829|4.3591|0.3969
only||0.0|4.7072|2.9983|3.6707|0.5645|9.1349|21.2234|21.2234|6.4478|0.044
for||0.0|3.0546|5.3631|6.3005|1.5289|2.492|23.4995|25.4735|8.5036|-0.3688
foreigners||0.0|-2.353|9.189|11.8505|3.4144|6.0754|22.4374|23.4995|6.9781|0.064
and||0.0|-11.0378|1.6244|13.7588|0.3625|9.5834|17.0356|23.0488|4.0734|-0.3688
the||0.0|-12.3856|3.8104|4.9083|1.0994|7.1779|19.8448|19.8448|5.3946|-0.2108
same||0.0|-9.3439|8.4086|10.2534|2.7602|3.2072|26.4115|26.4115|10.3908|-1.2332
bloody||0.0|-0.6461|10.2597|14.9724|1.9238|-0.0851|38.8851|39.5631|11.4788|-1.244
shirt||0.0|1.0642|6.8948|13.3817|1.8107|-3.0365|33.5722|38.8851|10.5216|-1.3465
embroidered||0.58|8.6071|11.4621|17.0915|3.9747|1.35|38.0284|38.0284|11.8716|-0.8429
time||0.0|5.3353|6.6482|12.3612|2.0412|4.6772|40.2897|40.5658|11.599|-1.1445
and||0.0|2.7293|1.6989|7.7487|0.4963|9.0783|17.9099|40.2897|5.9535|-0.0133
again||0.0|0.5509|5.1933|6.0626|1.4299|-3.4948|35.2413|36.3868|11.2373|-0.8268
what|.|0.0|12.8932|3.8014|16.3796|1.1264|-0.7837|37.0507|37.0507|11.4165|-0.7752
we||0.0|5.374|9.3004|12.0122|3.2734|5.9732|29.0011|37.7539|10.9866|0.1052
want||0.0|3.216|8.4235|11.9821|2.6985|5.8304|28.1384|29.0657|8.659|-1.2105
is||0.0|1.8844|5.1302|8.4235|1.2579|-1.5826|28.0808|28.7332|9.6911|-1.0222
a||0.36|-1.9174|1.5459|7.1837|0.5436|6.5838|15.8676|28.0808|6.0115|1.3693
partnership||0.0|0.845|6.8543|7.7995|1.4192|4.3006|25.1982|25.1982|8.4316|-0.5543
with||0.0|-0.2479|5.6511|8.1278|1.9665|7.0693|10.7019|25.1982|4.565|0.7947
the||0.0|-0.9242|3.5819|6.2319|1.2531|8.2415|12.4409|12.4409|5.018|2.2722
italian||0.0|-1.0325|4.938|4.938|0.86|6.7464|22.7683|22.7683|5.6708|0.4844
design||0.0|-4.4603|5.4497|7.7485|1.2415|5.0243|22.3491|24.1393|6.3968|-0.5543
firms||0.0|-7.277|6.8138|10.0001|1.7798|-2.866|22.9251|29.1155|5.5563|-1.244
yeah|.|1.73|-7.6466|2.4582|6.8138|0.5635|10.2241|5.6163|30.4805|1.68|-0.0133
we|,|0.0|2.3532|23.1925|23.1925|5.5264|2.3533|31.2018|31.2018|9.8846|-1.4784
have||0.0|9.7056|5.4855|23.1925|1.6337|1.2725|22.8963|31.2018|8.1276|-0.2108
the||0.0|6.8127|6.3849|8.2609|2.5806|4.2883|23.2414|23.3418|9.0182|0.7947
best||0.0|5.6754|2.9599|6.3849|0.7099|-3.8048|30.2345|30.2345|9.8316|-1.0799
embroiderers||0.0|2.1406|6.9702|7.8703|1.7948|6.573|31.1456|31.2862|7.633|0.2776
in||0.0|1.9799|0.6879|6.9702|0.2067|11.3844|8.5993|31.4161|2.0763|1.3693
the||0.0|2.0865|2.5984|2.5984|0.7453|8.3402|8.5798|9.8736|2.1613|1.7643
world||0.0|3.8612|2.5772|4.0852|0.7257|4.489|21.3138|23.5155|7.008|-0.294
why|!|1.25|5.8183|13.631|13.631|3.736|11.3416|11.6507|25.45|2.0951|-0.3688
can't||0.0|14.6895|2.9487|16.6861|0.9484|0.6591|28.0299|28.6253|8.9614|-1.0617
we||0.0|12.3009|4.7453|4.8155|1.12|6.5233|28.8088|30.6971|7.7147|-0.6058
do||0.0|9.869|5.4648|9.1097|1.1903|7.5878|12.6062|28.8088|3.4674|-0.6533
what||0.0|13.2236|8.6936|9.1914|2.4522|5.2577|21.7017|21.7017|7.4244|-0.4981
was||0.0|2.0075|7.4707|16.8588|1.7423|7.2195|18.7302|21.7017|4.8109|-0.1179
done||0.0|-1.161|5.3625|9.998|1.6519|5.8573|20.5409|20.6504|5.4874|-0.4366
with||0.0|1.2105|1.9326|5.3625|0.5428|4.7224|22.2012|22.775|7.0944|0.1052
northern||0.0|2.9459|5.7769|6.3053|1.6448|9.2533|18.247|24.1389|3.5174|0.044
italy||0.0|6.5089|6.0725|8.3227|1.4175|1.0622|27.5821|30.3124|9.326|1.1513
with|?|0.0|-6.2455|5.0896|18.4353|1.5894|6.0279|8.631|27.5821|3.3819|0.5792
the||0.0|-1.769|4.5227|9.2069|1.5251|4.8052|14.5487|14.5487|5.0411|1.7643
put||0.0|1.0685|3.606|7.1572|1.0006|-1.8455|23.1754|23.5336|8.2152|-0.1179
out||0.0|1.5017|6.167|6.167|1.3145|-0.7809|24.7525|24.7525|9.0997|-0.9021
system||0.0|0.0|0.0|6.167|0.0|0.0|0.0|24.7525|0.0|0.0
so|?|0.0|14.3852|3.9456|16.1548|0.8516|-1.9024|27.0137|27.0137|8.2545|0.0
