word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
like||0.0|-7.6258|4.7205|4.7205|1.4577|-1.112|20.437|20.437|7.1809|-0.5769
beachcombing||0.0|-10.8348|3.4314|6.6757|1.2337|2.8279|3.159|20.437|1.2099|-0.6081
you|,|0.0|5.6198|4.7632|19.7381|1.4333|0.1708|16.679|16.679|6.8413|0.7847
know||0.0|-1.7641|8.7129|13.966|2.4585|1.9708|17.5383|18.8854|6.4189|-0.8912
every|?|0.45|0.0|0.0|8.7129|0.0|0.0|0.0|17.5383|0.0|4.1963
time||0.0|0.7495|1.1155|1.5137|0.3906|7.726|4.2753|9.7031|1.5663|-0.623
the||0.0|2.6825|5.5132|5.5132|1.7335|5.4622|15.0467|15.6892|3.7554|1.3433
tide||0.0|8.2975|4.5217|10.2344|1.8033|5.3431|6.6083|15.0467|2.1697|-0.8074
comes||0.0|11.3357|4.8493|7.0491|1.4404|4.0308|20.4605|20.4605|6.9743|-0.5769
in||0.0|10.1681|5.3252|5.7149|1.8165|4.5848|11.8337|20.4605|4.0923|1.0361
and||0.0|0.1351|6.916|14.1662|2.0649|2.6492|18.915|18.915|7.0582|0.5752
out||0.0|-2.5946|5.2307|11.1095|1.8506|3.1563|17.8852|19.4675|5.304|-0.5269
you|,|0.0|-1.7251|1.6091|5.2307|0.5561|6.9852|1.6439|17.8852|0.5764|0.3979
find||0.0|-2.1628|1.2915|1.6091|0.4657|6.8562|3.4888|3.4888|1.0745|-0.8074
some||0.0|-2.9828|5.5695|5.9132|1.6797|6.3309|8.2593|8.3341|2.848|-0.0009
more||0.0|-8.6799|1.3802|7.3621|0.4432|2.2372|9.9297|13.6701|3.0277|-0.1025
shells||0.0|-4.4896|6.2877|6.2877|1.6908|-0.4887|23.1431|23.1431|8.7293|-1.086
just|.|0.85|-3.8196|1.2984|6.2877|0.4377|1.3702|14.8446|23.1431|5.8885|-1.2074
in||0.0|-4.2895|1.2453|2.0422|0.3169|5.962|2.6779|14.8446|0.596|0.1144
the||0.0|-6.5362|0.8666|3.0599|0.6128|-1.3086|20.3851|20.3851|5.7655|1.3433
last||0.0|15.8925|2.6052|23.6759|0.6484|-1.964|26.0672|26.0672|7.7583|-1.0014
two||0.0|13.4777|2.9907|4.6682|1.1925|2.5544|28.0697|28.3774|10.0244|-0.4124
days||0.0|10.786|2.0264|5.0538|0.8598|7.5518|2.2109|28.0697|0.7334|-1.2831
we|,|0.0|12.4693|3.5683|3.7521|0.915|1.6428|21.6631|21.6631|8.2923|-0.0009
got||0.0|15.4624|3.3254|6.5478|0.9858|3.667|11.4269|21.6631|4.2193|-0.5269
the||0.0|6.931|9.5314|14.1418|3.298|3.0289|18.8811|18.8811|5.521|1.7274
new||0.0|6.2534|1.5491|9.5314|0.3652|3.135|10.8416|18.8811|2.9298|-1.4707
temperature||0.0|7.3488|2.6506|2.8942|0.572|1.7451|19.9254|19.9254|7.3086|1.3433
records||0.0|7.4656|1.7859|2.6506|0.5804|1.6344|16.0329|19.9254|5.9866|-0.0009
in||0.0|8.0863|7.6003|7.6003|2.2236|1.0158|32.8018|32.8018|9.169|-0.5769
january||0.0|0.413|7.6087|15.3883|2.3887|-0.2192|26.02|33.5111|7.9602|-0.9884
this|.|0.0|-5.5115|7.6141|14.996|2.1133|1.6997|18.3179|26.02|5.5978|0.1144
is||0.0|-16.6221|8.6936|16.7631|2.7095|3.6639|8.9628|18.3179|3.0281|1.0361
just||0.0|0.0|0.0|20.2117|0.0|1.9352|29.5763|29.5763|8.3145|-0.865
for||0.0|14.1111|3.139|15.7508|1.4131|2.6404|7.6163|29.5763|3.1778|-0.1929
the||0.0|12.2228|6.6176|7.7784|2.4531|1.5928|8.7985|11.3494|2.9592|-0.6656
united||0.33|3.7118|4.9496|12.401|1.2994|-0.1556|20.5443|20.5443|6.6953|0.3979
states||0.0|1.3884|4.852|8.2635|1.5087|1.4453|19.4122|21.1387|7.5653|0.246
of||0.0|-3.1153|3.0806|8.7191|0.8762|4.5746|13.5538|19.4122|3.7882|1.3433
america||0.0|-3.9097|2.5681|3.5984|0.6911|4.8634|17.5627|17.5627|5.2544|0.8431
historical|.|0.63|-5.7542|2.5811|4.2203|0.9135|-1.4475|19.7399|20.8321|7.2881|0.5752
average||0.0|-7.4621|0.5392|3.1632|0.2023|-1.2774|5.5856|19.7399|1.7306|-0.0362
for||0.0|-7.9167|4.4497|4.4497|1.4316|1.4302|18.7189|18.7189|6.0832|-0.0009
january||0.0|1.6375|5.4217|14.7964|1.6763|5.674|17.2481|22.5199|5.546|-0.4529
is||0.0|-0.5448|4.7058|7.4927|1.6951|3.7226|16.0535|17.3514|5.0373|0.1144
thirty||0.0|0.0|0.0|4.7058|0.0|0.0|0.0|16.0535|0.0|0.5752
one||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.2737
degrees||0.0|-1.8798|9.257|9.257|1.8966|5.8515|15.0392|15.0392|3.9568|-1.2682
last|.|0.0|-8.0615|3.0319|10.5858|0.9594|-3.3325|15.5436|22.4811|4.9383|-0.9818
month||0.0|0.0|0.0|9.7928|0.0|0.0|0.0|15.5436|0.0|-0.865
was||0.0|-18.472|2.4904|19.881|0.8697|2.4395|8.5374|8.5374|2.7839|-0.4124
thirty||0.0|0.0|0.0|19.881|0.0|0.0|0.0|8.5374|0.0|0.3192
nine||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.8912
point||0.67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.5269
five||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.7756
degrees||0.0|-5.4116|2.3568|6.5566|0.52|1.3611|18.0391|18.0391|6.6312|-1.153
now|.|0.77|-6.7298|0.909|3.066|0.2501|-1.7224|18.2391|19.2445|6.2924|-0.5769
i|,|0.0|0.0|0.0|7.2658|0.0|0.0|0.0|18.2391|0.0|0.5752
know||0.0|-12.8085|4.2644|15.1029|1.2597|-1.8964|13.5779|13.5779|3.7575|0.246
that||0.0|14.7182|2.1433|30.8426|0.71|6.1429|17.5522|20.4029|5.6038|0.3979
you||0.0|15.7409|0.9092|2.8148|0.2925|4.2282|19.1043|19.1043|7.0654|0.246
wanted||0.0|0.0|0.0|16.4112|0.0|8.1216|4.8164|19.1138|1.534|-0.3111
some||0.0|15.2158|0.1244|15.278|0.088|3.6239|8.2762|12.0554|2.9366|-0.9391
more||0.0|14.4249|3.6407|3.6407|1.0763|5.8142|4.0546|9.0123|1.0688|-1.0547
bad||0.0|11.759|4.8604|6.0895|1.6842|5.5675|15.6171|15.6171|4.5867|-1.1408
news||0.0|8.9512|2.8189|7.0044|1.001|3.3782|12.7975|15.6171|4.8975|-1.128
about||0.0|10.7695|9.0692|9.0692|2.5913|6.9135|14.735|15.102|3.4328|-0.2344
the||0.0|-2.119|12.0217|21.5452|3.1819|1.7468|22.4611|22.4611|8.0123|1.7274
environment||0.0|-11.6622|9.5233|20.9664|2.8522|1.9989|11.3273|22.4611|3.4051|0.7288
i'm||0.94|-17.6137|8.889|13.509|2.6212|1.5762|19.8208|19.8208|5.8514|-0.1929
kidding||0.0|-18.1848|1.3707|8.889|0.5238|-0.2966|15.6384|19.8208|5.7858|-0.1929
but||1.5|-19.4366|2.3908|2.8398|0.5716|3.3252|10.6828|16.4644|2.5725|-0.1025
these||0.0|-5.2512|2.775|16.3609|1.0816|4.4296|10.3623|12.9491|3.6841|-0.3465
are||0.0|-6.3388|7.7248|7.7248|2.7001|-0.284|20.1424|20.3716|6.5286|2.8795
the||0.0|11.4179|3.3677|22.4558|1.355|0.5928|20.3316|21.3793|6.9072|0.7847
recapitulation||0.0|7.5361|8.7342|8.7342|2.2482|3.3657|21.3945|21.3945|7.1012|-0.0532
slides||0.71|6.5082|1.2906|8.7342|0.4872|7.9683|3.2412|21.3945|1.2888|-1.1648
and|,|0.0|2.7553|3.8369|5.7132|1.0971|6.5348|8.5914|8.5914|2.8722|0.5752
then||0.0|-1.5057|10.256|11.453|2.9413|3.578|18.1893|18.3898|4.6983|0.7847
i'm||0.0|-1.8002|3.2236|10.256|1.1835|3.7099|16.8255|18.1893|6.1225|0.7847
going||0.0|-3.3117|1.6769|3.9459|0.528|7.215|3.5116|16.8255|1.3446|-0.1929
to||0.0|-0.5441|1.4687|3.7559|0.4286|8.0109|1.8065|3.5116|0.5326|2.2211
go||0.0|-1.4426|2.0753|2.3888|0.5798|7.4766|4.9024|5.1195|1.4412|-0.1025
into||0.0|-2.2172|3.2054|3.6362|0.7648|4.7711|10.9962|10.9962|4.0452|-0.9037
new||0.0|-3.2564|1.1219|3.2054|0.4623|5.4685|6.686|10.9962|2.3806|-0.3465
material||0.0|-3.5092|4.8579|4.8579|1.3638|4.43|13.0548|13.0548|4.7296|0.7107
about||0.0|-3.0321|5.7154|7.4864|1.366|2.3401|21.7069|22.0637|6.7515|0.483
what||0.0|-2.1714|5.4295|5.8411|1.8424|7.7238|3.6898|22.8668|1.023|-0.3465
you||0.0|-1.4761|3.7768|5.4295|1.0644|3.6784|18.3864|19.63|5.6492|-0.7415
can||0.0|-6.1547|3.4863|7.3654|0.9365|2.8144|16.6161|18.7191|5.3829|-0.1025
do||0.0|-4.1381|3.8101|4.3214|0.9116|-0.8568|23.2803|23.6551|8.5988|-0.4722
but|.|0.0|-3.4802|5.5995|5.6115|2.0647|3.2257|18.8562|23.8919|4.9063|0.0
i||0.0|-2.7368|3.2473|5.5995|1.3209|-0.7038|19.442|20.9749|7.523|0.0
wanted||0.0|-6.5287|6.3748|9.619|1.5801|4.3697|11.1303|19.442|3.3016|0.5752
to||0.0|0.0|0.0|10.753|0.0|0.0|0.0|11.1303|0.0|1.0361
elaborate||0.0|3.1209|4.8381|5.5745|1.5666|7.5027|5.3463|8.9484|1.8306|0.7847
on||0.0|9.2404|6.5197|11.4407|2.4643|5.8637|8.0743|8.5793|2.3084|2.8795
a||0.0|5.5093|0.4179|6.9057|0.1498|0.4985|15.3309|15.9203|6.1777|2.8795
couple||0.0|-1.1274|9.7834|10.5909|2.2516|6.7628|8.5219|16.733|2.0579|0.246
of||0.0|-5.0925|0.7461|10.3885|0.2682|5.6124|1.8698|8.5219|0.8287|2.2211
these||0.0|-4.9836|0.8997|0.8997|0.3187|4.3785|5.6742|6.105|2.1001|-0.865
first|.|1.05|-5.4177|5.8079|5.8079|1.8342|0.3961|17.9676|17.9676|6.2932|-0.3465
of||0.0|-9.3505|1.8921|7.9978|0.8282|2.6732|5.3884|17.9676|2.1046|2.2211
all||0.0|-10.1445|0.7927|2.2783|0.3639|-2.7669|18.6256|18.8343|5.2086|-0.1025
this|,|0.0|3.922|2.7803|15.9646|1.1222|2.4925|17.9757|23.0198|6.8728|-0.7756
is||0.0|1.8745|2.7553|5.0149|1.0957|2.8166|9.7351|17.9757|2.7896|-0.8074
where||0.0|-2.6064|3.4487|6.5132|1.0022|4.8136|13.9564|13.9564|4.8684|-1.3037
we're||0.0|3.8303|10.8952|11.0592|3.2044|-0.326|18.0588|18.0588|6.7558|-0.6656
projected||0.0|0.8228|7.0325|10.8952|2.3156|2.0994|19.9737|20.2132|6.9589|-0.07
to||0.0|0.786|2.4152|7.0325|0.7676|-2.5885|30.1965|30.9823|11.3174|1.0361
go||0.0|-0.3533|4.5838|4.9953|1.4623|0.1856|30.4223|30.8635|10.261|-0.865
with||0.0|-0.83|7.9655|7.9655|1.8118|0.9717|19.4245|31.2196|6.1203|-0.0009
the||0.0|-2.6954|3.0594|7.9655|1.1098|1.4104|16.7752|19.4245|6.2364|0.5752
u||0.0|0.0|0.0|4.495|0.0|0.0|0.0|16.7752|0.0|0.0
s||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
contribution||0.0|-5.3314|2.603|6.4744|1.1027|-1.7194|20.4179|20.4179|8.1656|0.1144
to||0.0|-6.8414|1.6302|3.8512|0.6851|-0.9842|19.9514|21.32|7.673|1.7274
global||0.0|0.0|0.0|7.7226|0.0|0.0|0.0|19.9514|0.0|-0.0009
warming||0.0|-2.517|8.7478|8.7478|2.354|1.8773|19.7758|19.7758|5.8025|-0.6005
under|,|0.0|-3.4903|4.277|8.7478|1.2611|6.0373|6.0376|19.7758|2.182|0.3192
business||0.0|-5.1038|3.0567|5.3549|0.8566|2.9436|18.23|18.23|5.3224|0.641
as||0.0|-5.4809|1.8335|3.0567|0.581|3.6366|18.1268|19.2628|5.1429|-0.0009
usual||0.0|-4.8557|4.1618|4.1618|1.2136|5.6177|10.1245|19.4492|2.9066|-0.3465
efficiency|.|0.74|-6.3958|5.7811|6.8464|1.6342|1.422|17.4749|19.1367|5.1471|-0.7326
in||0.0|-8.758|2.1174|5.7811|0.7167|2.8785|10.2158|17.4749|3.6873|-0.961
end||0.0|0.0|0.0|10.0022|0.0|0.0|0.0|10.2158|0.0|-0.9818
use||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.1146
electricity||0.63|2.5437|20.8295|20.8295|7.0277|1.2202|23.8655|23.8655|7.0215|-0.2425
and||0.0|-2.1422|4.3811|20.8295|1.0589|2.7798|20.908|23.8655|7.3818|-0.705
end||0.0|2.4712|6.3688|8.9126|2.2295|4.3086|25.6164|25.6164|7.2406|-0.3465
use||0.0|-1.3682|3.4455|8.6068|1.4002|2.5882|15.8995|25.6164|5.4558|-0.4722
of||0.0|-7.6041|10.1372|13.6083|3.1957|3.3873|20.6025|20.6025|6.2132|0.3979
all||0.0|-15.7506|4.4114|14.7849|1.0391|3.9838|19.6882|20.6631|5.7035|-0.1929
energy||0.0|0.0|0.0|18.0138|0.0|0.0|0.0|19.6882|0.0|-0.0009
is||0.0|-15.1537|4.5277|17.7887|1.6244|2.5113|11.2957|11.2957|4.3247|-0.8371
the||0.0|-14.0511|0.8365|4.5277|0.2566|7.5039|3.8317|12.4685|1.1948|0.1144
low||0.0|0.0|0.0|14.5071|0.0|0.0|0.0|8.813|0.0|-0.865
hanging||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.3803
fruit||0.0|-3.5704|4.3142|6.1023|1.0812|-0.2457|19.8072|19.8072|7.2648|-0.7415
efficiency|.|0.0|-4.1221|3.5503|4.6443|1.1813|5.0431|12.7362|20.9187|4.5558|0.0266
and||0.0|0.0|0.0|6.4324|0.0|0.0|0.0|12.7362|0.0|0.246
conservation||0.0|-4.214|3.5925|7.1184|1.0679|-2.1884|21.5872|21.5872|8.0655|-0.3965
it's|:|0.44|14.626|6.8029|23.8255|1.8837|-1.1926|27.4202|27.4202|8.6591|-0.623
not||0.0|7.5945|4.8404|12.0112|1.4853|3.3794|17.3508|27.4202|5.2579|-1.0014
a||0.0|-2.4611|11.0036|16.2098|2.1619|1.7475|19.646|19.646|5.9071|0.3979
cost||0.0|1.3562|1.862|11.0036|0.564|-2.0633|25.799|25.799|8.105|-1.2758
it's|;|0.0|3.3186|8.0203|8.0203|2.4662|6.4846|18.2964|25.799|5.2848|-0.6656
a||0.0|2.0309|3.8797|8.0203|1.3111|5.554|19.537|19.537|6.8813|0.246
profit||0.0|3.9587|8.7306|8.7306|2.5425|0.6958|22.4769|22.4769|7.4094|-0.7918
the|.|0.33|4.3904|1.4351|8.7306|0.3693|-4.9063|22.1144|22.8967|6.4263|0.246
sign||0.0|2.6449|2.8709|4.3752|0.74|7.1319|9.3036|22.6979|3.146|-1.4149
is||0.36|5.6628|10.0111|10.0183|2.4062|-0.2035|20.3816|20.9799|6.7385|-0.4722
wrong||0.0|-10.718|3.484|24.219|1.0649|7.3415|8.1122|20.8337|2.7565|-1.244
it's|.|0.55|-5.7774|8.3615|11.2759|2.0618|3.3406|15.4853|15.9312|5.5157|-0.7415
not||0.0|-2.575|6.1121|9.7013|1.8311|4.0418|12.8926|15.5611|4.8497|-0.865
negative||0.0|-6.6234|10.928|11.8723|3.9731|3.8987|12.3576|13.2802|4.4793|-0.0362
it's|;|0.0|2.0761|2.8752|16.1027|0.8208|-7.1225|24.9713|24.9713|6.1856|-0.5769
positive||0.0|2.9213|4.0999|4.0999|1.2173|3.3549|20.0645|25.5094|7.2357|-0.2737
these|.|0.33|1.6708|7.3695|7.3695|2.4103|5.0854|18.1207|20.1127|5.2955|-0.5269
are||0.0|-0.8361|3.0096|7.5369|0.7907|-3.4691|21.2519|23.4694|6.8307|0.246
investments||0.0|2.083|8.9436|8.9436|2.4934|0.2008|28.5956|28.5956|7.595|-0.4124
that||0.0|4.7518|9.0951|12.3348|2.6814|5.2398|12.7027|28.7387|4.1591|-0.5269
pay||0.0|4.4319|4.7216|9.0951|1.6895|8.2128|5.3103|12.7474|1.1991|-0.6656
for||0.0|0.5659|7.3285|10.0725|2.2909|1.9364|20.2959|20.5412|6.9245|-0.6656
themselves||0.0|-1.777|2.7558|7.3285|0.6923|-2.3637|22.8202|23.5066|9.0635|-0.9391
but|.|0.33|2.229|3.2003|6.2479|1.0414|2.4451|23.8144|23.8144|8.3398|0.7847
they||0.0|-0.8128|7.15|9.1489|2.1335|0.7222|19.8333|23.8144|7.5927|0.3979
are||0.0|-9.1756|14.3444|20.0676|3.9658|2.2787|18.9016|21.0539|5.7287|0.1144
also||0.0|-1.2296|0.1913|17.4536|0.0648|-2.8418|20.8184|22.2858|8.4717|0.3979
very||0.0|-0.2842|2.3133|2.3133|0.5355|4.8385|19.6717|21.321|7.1587|-0.623
effective||0.0|0.0932|2.3634|3.0156|0.8188|8.4621|2.3285|20.2208|0.7396|-0.3692
in||0.35|1.8644|3.9757|4.1291|0.9957|4.1422|17.6463|18.0049|6.4952|-0.3465
deflecting||0.0|-0.0814|10.1018|10.1018|3.5003|4.919|13.5352|18.0616|4.721|-0.5769
our||0.0|-1.7874|9.7651|12.6312|3.1808|0.6562|21.2813|21.3962|7.4156|-0.0009
path||0.0|-2.3996|1.5805|9.7651|0.4256|6.7264|10.8339|21.2813|3.1089|-0.961
cars|.|1.27|-9.5617|11.9728|12.9133|2.9393|-0.273|22.2674|22.2674|7.4319|-1.4606
and||0.0|-15.8998|1.5691|13.796|0.5455|4.8292|15.5552|22.2674|5.1161|-0.8074
trucks||0.0|-16.3439|7.1699|7.1699|2.5723|2.6474|21.49|21.49|7.0468|-1.3101
i||0.0|15.2314|2.1726|36.7139|0.5978|2.5142|17.2961|22.3652|4.9688|1.0361
talked||0.0|12.7669|5.2496|7.4593|1.463|2.0243|30.5429|30.6424|10.1941|-0.8912
about||0.0|4.0665|7.671|13.0251|2.3719|-0.2893|21.7443|30.6705|6.9298|0.6754
that||0.0|1.6512|2.1129|7.9437|0.7434|5.7284|18.7797|21.7443|6.3397|0.1144
in||0.0|-0.7082|6.2982|7.2063|1.7915|-0.9557|21.6285|22.179|7.8107|1.3433
the||0.0|-9.6444|10.8908|14.626|3.1347|3.7489|18.0201|21.9484|6.3141|1.0361
slideshow||0.0|-12.6422|2.2617|12.4282|0.6815|6.6091|14.5377|18.0201|3.7068|-0.4329
but|,|0.33|-14.0246|0.7801|2.582|0.2754|7.807|3.0357|14.5377|0.9759|-0.0009
i||0.0|-15.177|3.0448|3.6955|1.103|4.4253|11.9059|12.9875|3.7142|1.3433
want||0.0|-19.0003|2.8535|6.1882|0.9596|2.98|20.1121|20.1121|6.275|-0.8074
you||0.0|2.6053|6.9125|24.9857|2.3357|6.3599|10.8256|20.9831|3.5374|0.7847
to||0.0|3.1475|1.3263|6.9125|0.3368|8.7297|3.6893|10.8256|1.0773|0.7847
put||0.0|7.3065|8.4814|9.0384|2.909|5.431|9.4653|10.1187|3.0804|-0.5269
it||0.0|7.7432|1.4333|8.4814|0.4657|7.3011|4.0252|9.4653|0.986|1.0361
in||0.0|5.3406|2.9184|4.5023|0.7575|3.2007|16.5706|16.5706|5.2276|-0.0009
perspective||0.0|6.849|4.1744|4.5101|1.3639|-2.503|21.1809|22.7626|8.1451|-0.8074
it's|.|1.11|5.7167|4.0691|5.4128|1.4568|5.8881|8.4651|21.9723|3.1921|-0.3465
an||0.0|4.2157|3.6041|5.4131|0.8435|7.4645|7.7464|8.8936|1.4434|0.1144
easy||0.0|-1.4417|9.598|10.5859|3.2902|-2.2714|32.5319|32.5319|7.769|-0.4722
visible|,|0.0|5.4699|2.5255|11.4884|0.662|-0.8905|20.4463|32.5319|6.9608|-0.8371
target||0.96|3.5676|3.0812|4.1978|0.9554|5.6243|12.1312|20.7032|3.0478|-0.7415
of||0.0|5.2115|8.2652|8.2652|2.259|4.4685|18.9925|18.9925|5.0831|0.246
concern||0.0|0.3714|14.7352|14.7352|4.1841|3.8883|23.3774|23.3774|5.1546|-1.1077
and|,|0.33|-8.8497|6.0796|23.3484|1.5636|5.0658|13.1771|23.4429|4.5341|-0.2737
it||0.0|-14.983|4.8696|11.3069|1.507|-0.5324|20.0215|21.464|8.2235|0.7847
should||0.0|-16.0447|9.1709|9.1709|2.1521|3.7055|21.3318|21.3318|5.7365|-1.0547
be||0.0|3.9157|3.8987|25.8091|1.3009|7.8284|6.2953|22.0506|1.7677|-1.244
but|,|0.0|1.8472|3.7418|5.1203|1.2857|2.2469|17.0953|17.0953|6.9675|-1.2524
there||0.44|-0.8253|7.7024|8.6413|1.8814|3.9558|12.8469|17.0953|3.2097|-1.0201
is||0.0|-4.7156|3.5588|9.8329|1.0274|-2.5905|29.343|30.0151|9.3426|-0.3465
more||0.0|5.3629|7.0796|17.1994|1.7994|-1.0663|27.1753|31.2032|9.5587|-1.2263
global||0.0|3.8717|11.3493|14.8924|4.1327|3.0885|18.9834|27.1753|6.9581|-0.1025
warming||0.0|2.1943|5.1054|11.3493|1.67|2.987|16.9343|18.9834|6.1778|0.246
pollution||0.0|4.0718|11.4733|11.4733|4.0588|7.3338|12.7673|16.9343|2.0361|0.4539
that||0.0|2.4585|4.8628|11.4733|1.3495|3.396|17.6694|18.2186|5.4176|0.1144
comes||0.0|1.9769|3.6401|4.987|1.034|7.0464|12.6005|18.2538|2.5644|-0.8912
from||0.0|1.3711|3.7603|3.7603|1.0586|3.5026|19.5865|19.8832|5.3426|-0.8371
buildings||0.0|-1.8482|1.6895|5.4491|0.548|0.8892|20.3491|22.3554|7.9227|-0.9037
than||0.33|1.0102|5.4598|5.4598|1.6145|1.6936|20.1615|21.927|6.3407|-0.2737
from||0.0|-2.9075|6.2495|9.9772|2.2951|2.6369|16.3244|20.1615|6.096|-0.2737
cars||0.0|-3.1888|12.1767|12.1767|2.8595|4.6185|20.7358|20.7358|5.2804|-0.8912
and||0.0|2.2003|5.1655|14.7477|1.192|7.0017|11.2075|20.7358|3.3911|0.5752
trucks||0.0|2.0429|2.7213|5.1655|0.6084|3.7|19.0829|19.0829|6.662|-1.1408
cars|.|1.02|-1.2521|6.567|7.5609|2.0841|2.2342|16.4137|19.0829|5.8772|-0.4124
and||0.0|-4.0922|1.8758|7.3052|0.6582|3.2284|14.3966|16.4137|5.0482|0.7847
trucks||0.0|-5.5834|1.0181|2.9325|0.2795|-3.7358|21.7404|22.6927|6.4127|-0.705
are||0.0|5.4292|2.3088|12.8959|0.7917|4.9631|13.4261|24.7104|4.8052|0.3979
very||0.0|5.155|3.5853|3.7046|1.2237|5.7908|11.9737|13.5492|3.5981|-0.705
significant||0.0|4.1334|7.6928|7.6928|2.5744|0.965|16.6347|16.6347|6.4436|-0.149
and|,|0.67|-0.1722|4.7196|11.1384|1.2879|7.0155|11.3597|16.6347|3.3765|-0.5269
we||0.0|-2.0235|14.5505|14.5505|4.7581|2.8188|15.9301|15.9301|5.8662|0.1144
have||0.0|-4.2133|8.7291|16.1653|2.525|0.7604|19.5446|21.9838|5.5174|-0.0009
the||0.0|-0.8547|1.8431|9.8903|0.5083|7.5558|6.4867|21.8226|1.9957|1.0361
lowest||0.0|2.1078|5.8062|6.2787|1.9949|8.1209|4.7347|6.4867|1.1227|-0.0532
standards||0.0|1.4979|4.4255|5.8062|1.849|3.4979|15.0882|15.0882|5.9997|-0.623
in||0.0|-0.8075|1.0485|4.5548|0.3497|4.358|14.9208|15.3371|5.7929|1.7274
the||0.0|-0.1522|2.3262|2.3854|0.6824|4.9959|17.1782|17.1782|6.1479|1.3433
world||0.0|-1.6633|5.1549|5.5735|1.7508|2.3304|21.7379|22.8166|6.9843|-1.2524
and|,|0.35|-4.7047|0.3817|5.4654|0.1208|4.5035|8.6039|21.7379|2.8563|0.7847
so||0.0|-6.0926|2.2475|2.7602|0.9631|5.3849|2.5101|8.6039|0.8536|0.246
we||0.0|-5.6085|5.8628|5.8628|1.8832|1.3699|24.5265|24.5265|5.9002|0.5752
should||0.0|-2.3542|1.6934|6.8418|0.5644|5.9734|10.6497|24.5265|3.767|-0.4124
address||0.0|0.5819|4.3006|5.686|1.3325|0.9935|17.9776|17.9776|7.1925|-0.443
that||0.0|0.5163|1.5585|4.3006|0.3955|8.3776|3.3811|18.8811|1.2741|-0.7756
but|.|0.0|2.1071|4.4706|4.4706|1.2866|4.3036|11.1309|11.1309|3.4436|0.5752
it's||0.0|-2.778|6.351|9.9253|1.6845|1.3054|20.0409|20.0409|7.2343|-0.0009
part||0.0|-4.2764|0.6889|6.351|0.2|0.6691|21.3897|22.6252|7.1377|-0.7415
of||0.0|-0.4082|6.5485|6.7704|2.4227|4.5282|12.051|21.7918|4.2844|2.8795
the||0.0|1.9621|3.0401|7.9972|0.8902|-2.1237|19.2437|20.2905|7.23|1.7274
puzzle||0.0|4.9473|4.2868|5.809|0.8993|1.6503|23.061|23.061|8.8932|-0.1929
other|.|0.83|-0.021|3.7529|8.3638|1.4883|4.6144|6.9301|23.061|2.8657|1.9578
transportation||0.0|-2.3025|2.2886|5.5973|0.7361|2.7941|11.7789|12.6362|4.4185|-0.4124
efficiency||0.0|-1.9014|6.4745|6.4745|1.8372|-0.1589|25.2678|25.2678|8.2398|1.9578
is||0.95|0.0|0.0|6.4745|0.0|6.9141|17.0529|25.2678|4.8601|-0.6656
as||0.0|14.4406|4.1559|16.675|0.9742|2.5195|21.3312|21.3312|6.5025|-1.0201
important||0.0|15.1482|4.1548|4.5139|1.1322|1.8966|17.9317|21.3312|6.2331|0.2942
as||0.0|1.5662|5.2778|18.0694|1.6928|0.7892|21.741|21.8457|7.4389|0.7847
cars||0.0|6.8086|11.1732|13.8752|3.2098|-0.5044|24.204|24.204|8.7544|-0.8074
and||0.0|3.2235|5.9328|12.6972|1.5124|4.8354|14.4238|24.204|4.5402|1.0361
trucks||0.0|3.8345|2.1258|5.9328|0.7461|0.4858|13.5357|15.4305|5.3533|-1.1146
renewables|!|0.98|5.4022|2.9098|3.7358|0.796|3.2931|16.6553|16.6553|5.8065|-0.3911
at||0.0|7.5904|2.636|4.8718|0.7457|4.6784|14.7697|16.6553|4.3463|-0.2737
the||0.0|11.7046|5.93|8.0089|1.7838|-0.1016|21.977|21.977|7.4397|0.7847
current||0.0|5.1493|10.5997|15.0074|3.7092|5.345|16.9309|21.977|4.8755|-0.5269
levels||0.0|9.1004|1.8753|10.6752|0.5791|-2.0041|21.2658|21.2658|8.6308|-1.086
of||0.34|8.8304|1.5463|1.8753|0.6419|1.4191|18.6563|21.2658|6.5937|-0.1025
technological||0.0|7.6809|6.0848|6.0848|1.3204|0.6312|24.472|24.472|8.4489|0.1911
efficiency||0.0|12.5454|6.6058|10.3414|1.7352|5.3829|16.6984|25.4118|4.9009|-0.0009
can||0.33|8.0994|0.7758|8.82|0.2129|0.4915|19.1125|19.3667|7.6114|0.3979
make||0.0|0.334|12.3958|12.8643|2.7426|3.2866|21.338|21.6058|6.0634|-0.6656
this||0.0|-2.9053|6.0169|14.4009|1.3308|0.9761|22.1843|23.413|6.9564|-0.705
