word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
showed||0.0|-0.139|4.9655|6.2329|1.4213|1.5913|15.7658|16.6214|5.3037|-0.8903
up||0.0|-0.5351|1.2427|4.9655|0.368|2.5538|11.7751|15.7658|4.4846|0.0747
with||0.0|-4.2072|5.7966|6.7433|1.9653|1.3899|9.6225|11.7751|3.4091|0.2248
nothing||0.0|-2.3355|7.1665|9.2643|1.1909|-1.9114|23.0842|23.0842|7.4408|-0.5558
and|.|1.21|-5.8782|0.7628|9.0087|0.3016|8.346|1.9593|24.4197|0.6812|0.6151
the||0.0|-4.5887|2.8668|3.3455|0.9752|8.0992|1.9567|2.1151|0.7762|1.6187
engineers||0.0|-0.7376|5.4899|8.5107|1.619|5.9137|21.0498|21.0498|4.1558|-0.4257
told||0.0|-1.144|4.3639|6.5934|1.4546|-0.8769|23.0342|23.7879|8.2787|-0.6115
the||0.0|-3.2096|2.0033|4.9424|0.6611|4.9557|6.0219|23.0342|2.1456|1.6187
designers||0.0|-5.5871|6.5913|6.5913|1.9104|2.6048|15.1258|15.1258|4.4543|-0.5935
if|,|1.07|1.566|5.2956|13.3386|1.7844|-5.4445|7.2417|16.0733|2.6709|0.8753
you||0.0|-0.634|5.6717|7.8795|2.013|8.2244|7.4134|17.085|1.9764|0.2248
go||0.0|0.3384|4.4389|5.8424|1.1023|7.6453|6.4176|8.0042|1.6317|-0.5558
in||0.0|-8.0465|12.4997|14.3381|4.4776|-3.8648|26.5803|29.2804|8.7513|-1.2063
with||0.0|-8.1445|6.3345|12.4997|2.2907|-5.1256|26.0899|28.7584|7.4482|-0.0539
all||0.0|-3.9004|3.5192|9.2326|1.3854|6.935|2.1427|29.4716|0.7916|-0.1655
your||0.0|-3.1811|1.7995|3.5192|0.6108|4.5368|7.0214|8.7915|2.337|0.0747
stuff||0.0|-2.1269|4.7683|4.9268|1.7081|-1.5297|23.2352|23.2352|7.0066|-0.9191
we'll|,|0.81|-4.8631|2.3438|6.5882|0.7829|6.0961|8.5991|23.2352|2.5607|0.6151
walk||0.0|-5.1162|2.2533|2.9464|0.6763|1.7053|18.6817|18.6817|6.4877|-0.9461
out||0.0|-10.0685|4.4597|7.3459|1.3777|2.1549|12.8688|18.6817|3.9241|-0.3491
we'll|,|0.0|0.0|0.0|11.6623|0.0|0.0|0.0|12.8688|0.0|0.0
walk||0.0|-4.9904|3.0972|7.0405|0.7693|2.8379|18.6134|18.6134|6.8789|0.0
right||0.0|-4.1685|1.6434|4.046|0.5102|5.2526|8.6177|18.6134|2.364|-0.0539
out||0.0|-3.9732|0.3925|1.6434|0.1557|6.5609|1.8671|8.7325|0.7131|2.1763
of||0.0|-4.0235|1.0991|1.0991|0.4477|4.8185|1.6503|3.3828|0.6858|2.1763
the||0.0|-4.3875|0.9715|1.6402|0.3443|-3.3252|14.9755|16.0577|6.1572|2.1763
project||0.0|-8.1355|7.8335|7.8377|2.5257|-0.7564|16.2715|17.416|5.2783|-0.3885
so|.|2.01|3.4589|1.3538|16.1345|0.431|4.8963|12.462|20.4342|5.364|0.2248
i||0.0|3.4771|1.4725|1.4725|0.5133|10.8521|1.4542|12.7182|0.4961|2.9569
didn't||0.0|5.6003|6.4791|6.4791|2.0496|8.6579|6.7617|7.6231|1.6576|-0.4941
know||0.0|1.5627|0.8071|6.915|0.2124|9.4029|2.0275|6.7617|0.6349|0.4022
any||0.0|2.685|2.3232|2.5681|0.7503|8.7061|2.3205|3.057|0.7562|-0.0539
of||0.0|-1.547|5.6942|7.7485|2.0212|8.6387|5.1599|5.1599|1.6617|1.2006
this||0.0|-2.9697|2.5428|5.6942|0.8294|2.693|18.5159|19.2017|6.3639|-0.7085
and|,|0.0|0.0|0.0|3.796|0.0|0.0|0.0|18.5159|0.0|0.0
we||0.0|1.435|6.2728|6.2728|2.2571|6.4402|5.1003|8.4071|1.504|0.0
got||0.0|3.3558|3.42|6.8656|1.2272|6.2267|10.6938|10.6938|3.4041|0.4022
a||0.0|0.182|4.2035|7.151|1.6276|3.2619|16.0984|16.5539|6.0983|1.6187
presentation||0.0|1.5469|5.9823|6.3055|1.3055|2.6228|18.874|18.874|5.7687|0.1468
that||0.0|-0.043|3.7106|6.3218|1.4892|5.9498|16.253|18.874|5.1433|0.8753
had||0.0|-1.2979|1.271|3.7106|0.5004|7.5247|4.0219|16.253|1.1478|0.8753
an||0.0|-1.5016|1.0925|1.271|0.3843|7.2212|3.0798|4.0219|1.0751|2.1763
agenda||0.0|-2.6445|6.1414|6.1414|1.5224|6.0893|10.3217|10.3217|2.8417|0.2806
looked|,|0.0|-2.5586|2.2321|6.1414|0.6415|2.6498|19.8605|19.8605|6.7609|-0.3491
like||0.0|-3.4724|5.0987|5.0987|1.4682|0.369|20.3186|20.4908|8.2804|-0.4941
this||0.0|-5.8183|5.934|7.8881|1.8309|-1.7027|21.0305|21.6475|6.9435|-0.9948
there|.|0.0|0.0|0.0|8.1904|0.0|0.0|0.0|21.0305|0.0|0.0
was||0.0|-4.2877|2.2163|5.8954|0.7677|6.0207|8.0214|8.2824|2.8343|0.0
a||0.0|-3.6516|3.1056|3.2528|1.1464|6.9255|6.7672|8.7714|2.5476|2.9569
whole||0.0|-2.1776|3.8223|5.174|1.566|7.9376|2.9663|7.1484|1.0537|0.4022
lot||0.0|-1.8193|2.4202|3.8223|0.8013|8.6323|5.0719|5.0719|1.5541|-0.1655
of||0.0|-4.7941|3.1751|5.808|1.0698|5.0897|6.1018|8.0822|2.4826|1.6187
dialog||0.0|-1.949|8.1131|8.158|2.3014|6.5025|17.9733|17.9733|3.7294|-0.843
we|.|0.77|-5.539|2.6207|8.3443|1.0865|4.6633|6.5425|17.9733|2.8627|1.6187
spent||0.0|-3.6572|5.6286|6.0198|1.8963|-0.9855|18.836|18.836|6.0354|-0.8903
four||0.0|0.6324|3.813|8.5501|1.0395|2.708|19.6114|20.0654|8.2109|-0.9712
hours||0.0|-3.8448|4.8542|7.3206|1.4718|4.8961|16.4122|19.6114|4.1734|-1.0576
being||0.69|-2.9092|6.0176|6.0176|1.3439|0.7837|24.5283|24.5283|8.0779|-0.826
told||0.0|-1.8924|3.3961|6.0176|0.9814|1.3995|16.8189|24.5283|6.0191|-0.8593
all||0.0|-0.9418|2.4902|4.0499|0.8316|5.8481|10.2195|17.3933|3.9189|-0.0539
about||0.0|-2.1441|5.0285|5.0285|1.1097|2.5565|17.6628|18.1209|5.5914|0.3097
vocabulary||0.0|-11.4298|16.0172|19.7274|5.2841|2.0221|20.3962|20.3962|4.9143|-0.1444
that||0.0|0.6897|7.948|24.4802|2.6855|-2.6211|9.3148|20.3962|3.7187|0.0747
needs||0.0|-4.1505|3.0899|10.6665|0.8623|0.1806|18.2898|18.2898|6.5431|-0.7899
to||0.0|-3.6174|2.372|3.0899|0.6068|-5.8872|18.4725|20.5961|7.9552|0.6151
be||0.0|-5.8965|1.2769|4.0609|0.4168|5.3396|3.9959|20.6517|1.4953|0.8753
built||0.0|-4.5995|5.4498|5.4498|1.4654|-3.191|27.55|27.55|8.5247|-1.1412
between||0.0|-6.318|4.3403|5.4498|1.2265|-5.5719|22.5229|27.55|7.2372|-0.7899
engineers||0.39|-4.9647|3.3872|4.3403|0.8812|4.0221|15.9363|25.7258|3.2319|-0.3756
and||0.0|-6.9425|2.6297|4.6776|1.0462|1.4015|5.0193|15.9363|1.7856|0.6151
designers||0.0|-7.8405|4.2251|4.5154|1.0693|1.9003|12.604|12.604|3.6657|-0.3216
and|.|1.18|-5.1064|2.2343|6.2238|0.632|7.7327|6.7416|15.0314|1.5645|-1.1104
here||0.0|-3.1392|8.2522|8.2522|3.1438|5.889|16.9385|16.9385|5.0729|-0.9191
i'm||0.0|-1.876|2.1117|8.2522|0.7564|5.4336|7.7001|16.9385|2.1362|0.0747
expecting||0.0|-1.4809|6.0564|6.0564|1.5651|-0.1195|22.0239|22.0239|6.8143|-0.1994
at||0.0|-2.6631|0.6669|6.0564|0.2256|7.7909|4.0032|22.0239|1.4862|1.2006
any||0.0|-1.8393|1.7125|2.0232|0.5733|7.859|3.3732|4.245|0.9901|-0.0539
moment||0.0|-1.419|2.8918|2.8994|0.8261|5.8867|11.7165|11.9241|3.3966|-0.4608
ok|,|0.0|-1.9034|4.2988|4.2988|1.3101|-1.6856|15.2269|18.1814|5.4095|-0.1655
they're|,|0.0|-3.7903|2.7563|5.7098|0.8168|4.4307|6.581|16.1291|2.1088|0.6151
going||0.0|-5.5677|2.7551|4.7229|0.8012|3.9057|7.0835|7.4693|1.9766|0.2248
to||0.0|-5.8931|2.2678|2.8579|0.8115|-2.1513|14.1332|18.2873|5.4305|2.1763
turn||0.0|-2.2177|4.1536|6.7265|1.1249|0.501|22.8118|22.8118|8.3834|-0.7085
the||0.0|-3.5437|2.2976|4.6404|0.7131|5.816|6.6286|22.8118|2.335|1.6187
page||0.0|0.5795|5.6223|7.733|1.8211|0.6739|21.1092|21.1092|7.6059|-1.2063
and|,|0.0|0.0|0.0|5.6223|0.0|5.4532|1.8206|21.1092|0.5667|0.8753
i'm||0.0|0.0|0.0|0.0|0.0|6.8994|1.1487|2.5146|0.4078|2.1763
going||0.0|0.0|0.0|0.0|0.0|6.6239|5.7299|5.7299|1.7163|0.0747
to||0.0|17.3323|0.3335|17.4483|0.1885|4.6982|6.1235|8.089|2.3653|2.1763
see||0.0|14.8152|5.2642|5.7669|1.4679|1.2443|15.1932|15.1932|5.4112|-0.263
the||0.0|8.6238|3.8716|9.5868|1.0307|5.1131|11.6606|15.1932|3.4882|0.6151
cars||0.0|3.0775|7.0483|11.0403|2.2414|5.2508|16.7771|16.7771|5.4988|-1.2284
i'm|,|0.0|-0.9084|1.8546|8.9222|0.6826|5.8947|3.9591|16.7771|1.2036|2.1763
going||0.0|-2.3786|3.2605|4.8404|1.0157|6.862|3.8058|5.1613|1.1541|0.2248
to||0.0|-2.7178|3.244|3.2771|1.3959|5.7447|1.8051|3.8158|0.5722|1.6187
see||0.0|-9.2137|9.5769|13.5055|2.7074|3.3358|10.1543|10.1543|3.526|-0.0539
the||0.0|-16.6658|3.4983|13.2879|1.2445|5.1943|6.8036|10.1543|2.1108|0.4022
sketches||0.0|-18.107|0.8224|3.4983|0.2006|-0.342|24.7222|24.7222|6.7138|-1.3009
i'm|,|0.0|-1.2393|3.0481|19.0685|1.0347|6.38|1.3303|24.7222|0.4565|0.8753
going||0.0|-1.719|3.5302|4.1405|1.3335|5.9213|7.2716|7.2716|2.0586|0.2248
to||0.0|-1.77|3.0335|3.5302|0.9906|6.6725|7.131|7.3301|2.4732|2.1763
see||0.0|-0.0024|3.3808|5.8563|1.195|3.0426|10.1069|10.1069|4.1925|-0.4257
maybe||0.0|-0.1804|3.8538|4.9842|1.0492|7.4569|5.2771|10.9188|1.4259|-0.6622
some||0.0|-0.457|5.0271|5.0271|1.1336|4.0733|15.587|15.587|4.0876|-0.7509
idea||0.0|-1.1024|7.0714|7.0714|2.4554|7.7883|10.1271|16.2925|2.4164|0.2248
of||0.0|-0.4671|3.8129|7.0714|1.3752|3.8517|10.2006|10.2006|3.6525|1.6187
where||0.0|0.1766|3.0201|3.8129|0.8929|7.7219|8.6679|10.2006|2.5778|0.2248
it's||0.0|-0.6327|2.976|3.642|0.936|1.6925|13.2246|15.1272|4.2556|0.0747
going||0.0|1.116|3.0539|5.5887|0.827|4.7666|20.6819|20.6819|5.4774|-1.0576
dialog|.|0.8|0.2282|10.366|10.366|2.6593|7.6394|15.2823|21.1434|3.2618|-0.6622
kept||0.0|-0.8674|3.2965|10.6139|0.7422|-0.7538|17.2398|18.3191|5.8361|-0.9191
on||0.0|-2.0534|2.0858|4.5521|0.589|6.7987|3.5331|17.2398|1.1171|-0.1655
going||0.0|-2.1028|4.2057|4.2057|1.1441|6.9412|7.7101|7.7101|1.5662|-1.017
with|,|0.0|-4.3997|6.3573|7.844|1.5992|-0.502|21.6132|23.5049|5.7648|-1.2176
mental||0.0|-4.829|8.1883|8.1883|2.0934|2.1197|20.0514|22.4407|6.2292|-0.7085
maps||0.0|-4.8865|3.0108|8.1883|0.9738|0.423|18.0064|20.0514|6.4715|-1.182
of||0.0|-6.2189|5.4886|5.4886|1.7842|1.0306|12.957|18.0064|3.4592|-0.1655
words||0.0|-4.0384|6.2155|7.5312|1.7068|1.6615|23.3085|23.3085|6.3263|-1.3085
and|,|0.83|-1.2846|3.4318|7.8832|0.9503|4.2481|17.7387|26.8459|5.042|-1.2388
pretty||0.0|-3.6609|12.0354|12.371|2.9407|1.4976|20.733|22.6038|8.0414|0.008
soon||0.0|-14.114|2.9961|15.3937|0.82|2.0552|10.8183|20.733|3.5692|-0.9948
it||0.0|2.1887|2.8158|19.1001|0.8838|3.9884|13.3223|13.3223|5.3741|1.2006
was||0.0|-1.8856|7.6526|8.2409|2.2909|3.3961|13.0744|15.0244|4.5149|-0.263
becoming||0.0|3.195|9.4848|11.898|1.9206|4.1546|18.8125|18.8125|5.6302|-0.13
obvious||0.0|1.8396|8.2189|9.5227|2.3827|6.1552|14.0554|19.0515|3.9646|-0.6374
that||0.0|1.3659|3.0384|8.2189|0.8518|-0.6048|22.1688|22.1688|8.0061|-0.6622
instead||0.0|1.1254|8.1894|8.1894|2.9957|3.4379|22.7177|22.7177|5.5635|-0.5257
of||0.0|1.5643|7.6462|8.1894|2.9361|6.6136|7.0724|22.7177|2.0113|0.6151
being||0.0|0.4979|6.1714|8.7873|1.9949|7.649|8.5035|8.9714|2.0026|-0.826
dazzled||0.0|1.2338|6.5514|7.4339|1.6764|6.803|11.9675|11.9675|2.9693|-1.1555
with||0.0|-1.4726|3.6575|8.1326|1.1682|7.7714|6.2893|11.9675|1.7061|0.2248
brilliance||0.0|0.5707|6.4063|7.475|2.498|7.138|8.9688|8.9688|2.5538|-0.7899
i|,|0.0|9.6485|2.5327|13.964|0.8877|7.7388|7.7639|9.8517|2.303|0.6151
was||0.0|10.4383|4.8914|4.8914|1.4589|2.3734|18.3924|18.3924|5.9241|-0.9191
seriously||0.0|4.3388|11.5397|14.0219|3.5701|0.0572|20.9589|22.1467|6.1025|-0.3491
being||0.0|-1.9885|4.7259|14.5701|1.2649|5.2439|13.5533|22.064|3.4224|-0.9191
baffled||0.0|-1.2046|3.4751|5.2927|0.921|4.6916|13.3187|14.4943|4.0315|-1.1412
with||0.0|-4.4808|4.852|7.5916|1.8445|6.05|5.7025|13.3187|2.3106|0.0747
bullshit||0.0|-1.1463|11.1216|11.1216|3.2564|3.2912|17.661|17.661|4.273|-0.6374
and|.|1.92|15.7204|3.1029|24.5748|0.9953|8.0089|7.1071|19.3722|2.2471|0.0747
if||0.0|13.1698|7.0158|7.0368|2.5854|4.321|9.5516|11.4923|3.3756|0.6151
you||0.0|9.1229|3.3895|9.9776|0.8564|6.4304|11.2475|11.2475|3.5282|0.4022
can||0.0|7.5991|3.3979|4.5797|1.0008|2.4121|18.2015|18.5793|5.5025|0.0747
imagine||0.0|5.7891|7.0879|7.0879|2.4055|8.0118|6.0459|18.2015|1.4455|-0.4257
what||0.0|4.6889|2.0012|7.0879|0.6813|3.5331|22.7954|22.7954|8.8679|-0.1655
this||0.0|5.182|5.1015|5.1015|1.5736|-0.6377|18.3823|22.7954|6.6322|-0.263
is||0.0|1.6836|6.3915|9.3301|2.2839|5.538|13.2908|18.591|3.3135|-0.0539
like||0.0|6.4303|6.9364|9.9068|1.9465|4.763|20.1389|20.1389|6.5516|-0.7899
to|,|0.0|0.0|0.0|8.669|0.0|0.3371|8.8513|20.1389|4.0243|2.1763
have||0.0|0.0|0.0|0.0|0.0|5.9577|8.7143|14.9918|2.8857|-0.6115
these||0.0|0.0|0.0|0.0|0.0|3.4952|15.5296|17.8536|5.0374|-0.4941
months||0.0|0.0|0.0|0.0|0.0|5.6107|18.6119|18.6119|5.5727|-1.0576
of||0.0|0.0|0.0|0.0|0.0|-1.9347|23.4417|23.618|7.0622|-0.263
postcard||0.0|13.9287|8.4881|18.0036|2.2606|1.9936|23.7343|23.7343|6.4895|-1.1555
indication||0.0|4.3868|13.4663|21.0861|2.8993|4.7698|19.6044|23.7343|4.5816|-0.3286
of||0.0|-2.873|0.8605|13.8578|0.2631|7.054|3.5607|19.6044|1.3437|1.6187
how||0.0|0.2341|5.7848|5.7848|1.9876|9.0197|6.4811|6.4811|2.0695|-0.3491
great||0.0|2.2134|8.9632|9.2737|2.7628|4.2684|19.0004|19.0004|4.8663|-0.9191
this||0.0|3.7185|4.4676|9.0302|1.855|2.8285|15.9011|19.0004|5.864|-0.263
team||0.0|-2.1145|5.7091|10.1983|1.6467|1.4185|23.9234|23.9234|7.7718|-0.7085
is||0.0|-9.6234|9.6515|15.5888|3.1426|8.134|3.5011|24.6851|1.283|0.2248
working||0.0|-10.1541|6.913|9.6515|1.7638|5.7296|15.629|15.7364|4.5059|-0.3885
and|,|0.0|0.7836|3.2193|16.5215|1.1669|5.7659|3.5707|15.629|1.085|0.2248
they're||0.0|1.143|2.6549|3.2193|0.6953|8.1145|3.8562|5.1065|0.8168|-0.263
out||0.0|2.3242|1.7292|3.8847|0.5168|2.3252|15.5455|16.4505|6.3575|0.4022
there||0.0|2.289|2.8535|2.8535|0.8669|4.3364|16.5129|16.5129|5.9147|-0.263
spending||0.0|2.6368|3.3251|3.4177|1.1481|1.5949|25.3819|25.3819|7.2721|-0.5843
all||0.0|3.7632|0.3127|3.3251|0.09|8.0286|2.2082|25.3819|0.7711|0.4022
this||0.0|4.0105|2.1063|2.1063|0.6293|3.6042|19.1372|19.1372|7.0994|-0.263
money||0.0|3.8278|4.3884|4.3884|1.529|6.4465|18.0489|19.7605|3.2691|-0.5257
and|,|0.0|0.6907|3.0603|7.0112|1.0832|7.3767|2.3578|18.0489|0.695|0.0747
they're||0.0|2.0195|4.0085|4.0085|1.0639|8.5174|3.2136|4.5109|0.7218|-0.5558
learning||0.0|4.1342|3.7111|7.6923|1.1323|8.6879|3.4585|3.4585|1.096|-0.8083
and|,|0.0|1.4011|2.0068|6.1979|0.7753|8.1736|2.3377|3.9139|0.6801|0.6151
they're||0.0|1.4617|2.8614|2.8614|0.8735|7.4333|6.0143|6.0143|2.1515|0.2248
doing||0.0|3.4568|5.0449|5.0449|1.6169|7.1185|11.4031|11.75|2.3169|-0.8903
all||0.0|3.4418|1.7641|5.0449|0.4791|7.9827|6.9333|12.4815|2.2046|0.4022
this||0.0|1.1158|3.6953|5.0374|1.3735|3.2818|12.3066|14.0021|4.0719|0.0747
stuff||0.0|2.2907|5.7678|6.424|2.0088|-1.7286|29.2637|29.2637|8.6478|-0.9712
i|.|1.49|-14.8406|1.755|20.9027|0.6609|5.3799|23.6451|29.2637|7.9127|0.6151
went||0.0|-7.9816|7.4374|9.7268|2.1076|4.5585|14.8231|23.6451|5.4958|-0.6115
fucking||1.39|-6.6559|12.4725|12.4725|3.8195|-0.3554|22.2557|22.2557|7.8011|-0.7302
ballistic||0.0|-5.2574|13.7502|13.9566|4.3208|-1.8468|27.8996|28.9331|8.5426|-0.8023
right|,|0.0|0.0|0.0|14.99|0.0|0.0|0.0|27.8996|0.0|0.0
i|?|0.0|0.6607|6.7007|6.7007|2.3433|1.1828|26.1248|26.1248|7.3521|0.0
went||0.0|0.0|0.0|6.7007|0.0|0.0|0.0|26.1248|0.0|0.0
nuts||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
you|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
can||0.0|0.0|0.0|0.0|0.0|8.1601|7.2278|10.6119|1.885|0.0
probably||0.0|16.6859|2.3519|17.902|0.8332|4.7301|21.1637|21.1637|6.0788|1.2006
remember||0.0|14.6592|6.4383|6.4383|1.8967|6.3655|18.0914|21.9399|5.0345|0.6959
tiburon||0.0|7.3553|12.1882|18.2957|3.8586|4.5527|18.7924|18.7924|5.9709|-0.3756
it|,|0.0|0.0|0.0|12.1882|0.0|0.0|0.0|18.7924|0.0|0.0
used||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
to||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
look||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
like||0.0|-9.3385|9.2581|13.5883|3.1568|2.94|17.2373|17.2373|6.1231|0.0
this||0.0|-11.2442|1.9358|9.2581|0.5483|5.6954|11.764|17.2373|4.271|-0.4257
after|.|0.0|0.0|0.0|12.4969|0.0|0.0|0.0|11.764|0.0|0.0
four||0.0|17.6477|0.0|17.6477|0.0|3.6467|18.4506|18.4506|6.4806|0.0
hours||0.0|13.852|6.0618|6.4682|1.6112|6.327|16.0532|18.4602|4.7805|-0.8903
of||0.0|12.1415|4.0359|7.4422|1.2532|6.3839|12.1625|16.0532|3.1787|0.8753
this||0.0|13.8166|6.08|6.08|1.6051|4.0861|14.5162|14.5162|4.5793|-0.826
i|,|0.82|13.544|0.8007|6.08|0.1969|8.7806|11.8874|14.9025|3.9585|1.2006
stood||0.0|12.4481|6.7186|6.7186|1.2084|1.1967|20.7711|21.9579|6.2354|-1.1944
up||0.0|4.194|5.6229|13.0861|1.7072|5.6872|19.5705|21.9693|7.1271|-0.4941
and|,|0.0|0.0|0.0|8.2328|0.0|0.0|0.0|19.5705|0.0|0.0
i||0.0|5.1899|3.9712|7.2737|1.0232|1.5151|17.987|17.987|6.6196|0.0
took||0.0|4.167|7.4226|7.4226|2.2592|-5.662|22.6785|23.1247|6.9701|-0.7085
this||0.0|3.7781|9.474|9.474|3.8929|2.0629|23.3849|23.3849|6.8888|-0.4941
team||0.0|-0.5673|3.4185|10.4517|1.0836|2.5182|18.2327|23.3849|5.8154|-0.7899
apart||0.0|-11.0614|10.8838|15.429|2.4313|0.943|22.1157|22.1157|6.9879|-0.9191
i|.|0.45|17.5639|0.7276|31.6485|0.3725|6.7984|4.5053|22.1157|1.2164|-0.1655
screamed||0.0|10.8423|14.1458|15.0954|3.0063|3.7689|23.9277|23.9277|6.6971|-1.3489
at||0.0|-3.6209|12.9052|25.4744|2.5111|4.5759|25.4051|25.4051|6.1534|-1.4693
them||0.0|-7.5897|8.9624|18.1167|2.2868|6.6222|10.7322|25.4051|3.0767|-1.1262
i|,|0.0|0.0|0.0|13.7538|0.0|0.0|0.0|11.3346|0.0|0.0
yelled||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
at||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
them||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
what|,|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
the||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
hell||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
are||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
you||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
doing||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
you're|?|0.0|17.7582|0.4793|18.0508|0.2069|3.5303|22.345|22.345|8.0029|0.0
letting||0.0|0.0|0.0|18.0508|0.0|7.5894|11.5806|22.345|2.5516|-0.1116
me||0.0|17.7346|0.5192|18.0019|0.26|7.765|7.0733|11.5806|1.7052|-0.0539
down||0.0|8.829|15.6605|16.9128|4.464|5.581|18.4407|18.4407|4.733|-1.017
you're|,|0.0|4.5881|5.233|15.798|1.7586|9.5764|5.8716|18.901|1.6378|-0.0539
my||0.0|8.6007|7.6465|11.6777|2.9902|9.2253|3.5698|5.8716|0.7575|-0.8593
designers||0.0|4.871|15.0013|15.2559|4.4618|4.1174|17.9949|17.9949|5.8123|-0.723
you're|,|0.0|-4.9456|16.8117|26.229|6.4646|8.1798|15.0445|18.3493|3.0391|-0.8593
supposed||0.0|6.427|6.6279|23.6913|1.7596|0.9069|20.0197|20.0479|6.5024|0.2248
to||0.0|5.2108|3.0799|6.6279|1.0516|4.1298|15.4551|20.0197|4.946|2.1763
be||0.0|5.3149|4.5525|4.5525|1.7815|6.1311|6.7454|16.7805|2.4457|1.2006
the||0.0|5.0423|5.0191|5.0191|1.3466|6.3983|6.6919|6.7485|2.3731|0.8753
creative||0.0|5.7777|10.0917|10.0917|2.6204|4.4888|17.7655|18.4254|4.3398|-0.3491
ones||0.0|8.2781|11.4629|12.4237|3.2433|0.1959|23.8986|23.8986|8.0145|-1.0576
what|,|0.0|0.0|0.0|12.6181|0.0|0.0|0.0|23.8986|0.0|0.0
the||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
hell||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
is||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
going||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
on||0.0|11.4306|3.9895|12.8951|0.911|7.315|8.0781|10.9604|2.1041|0.0
around||0.0|4.0276|13.1452|17.4289|3.0663|7.9348|9.4522|11.2973|1.4939|-0.263
here||0.0|-11.9374|13.6494|27.1181|3.5211|3.3016|19.7646|19.7646|5.7728|-1.017
it|?|0.65|2.4313|1.1258|21.6032|0.4446|8.5648|4.2417|19.7646|1.9119|1.6187
was||0.0|2.3915|4.2031|4.2031|1.3732|7.4492|8.6788|8.6788|3.0544|-0.4941
probably||0.0|2.9524|8.3037|8.3037|2.5478|5.9558|17.3035|17.8572|5.3364|-0.3756
one||0.0|0.5943|2.8913|8.3037|1.2625|6.838|4.7032|17.3035|1.3055|0.2248
of||0.0|0.93|1.5673|2.8913|0.5279|6.4673|4.8866|5.2429|1.7154|1.6187
my||0.0|-2.7149|3.785|6.0555|1.4135|6.2734|4.1544|5.2179|1.1102|0.4022
better||0.0|-5.1623|7.2402|7.2839|1.6969|-2.2137|26.9359|27.4749|8.6566|-0.8903
tirades||0.0|-6.3087|8.4522|8.4522|2.3463|-2.4495|29.8377|30.4036|8.9495|-0.7708
i|,|0.0|-0.162|1.1762|9.4858|0.3714|6.1115|12.5438|33.1969|4.7133|0.8753
have||0.0|0.2633|5.1071|5.1071|1.6043|5.3232|14.1217|14.3954|4.9162|-0.1655
some||0.0|-1.4955|3.0283|5.1071|1.1792|1.3741|10.4391|14.3754|3.4091|0.0747
good||0.0|-3.7614|3.897|6.0143|1.1813|3.9845|10.6664|13.2966|3.3325|-0.3491
ones||0.0|-6.7512|2.9089|5.8437|0.9224|1.3903|14.4154|18.0757|4.7622|-0.3491
but|,|0.0|17.5888|0.5792|26.019|0.3058|-3.7809|18.947|19.7429|7.058|-0.1655
this||0.0|14.3943|4.7979|5.1177|1.5185|-2.8825|22.1905|22.1905|7.4398|0.0747
was||0.0|10.5347|5.658|10.581|2.0939|-2.7463|15.6399|22.1905|5.9696|0.6151
probably||0.0|10.0915|5.1404|6.135|1.4195|0.0396|22.914|22.914|8.4135|1.0835
one||0.0|6.2195|0.7973|5.8819|0.29|3.8819|2.3163|22.914|0.7899|0.8753
of||0.0|5.2524|1.5402|2.1329|0.5573|3.3609|6.2075|6.2075|2.3182|2.1763
my||0.0|2.9012|1.8812|3.8327|0.5473|0.7447|2.961|6.6251|1.0251|0.8753
better||0.0|5.3844|5.4427|5.4427|1.6582|3.0122|16.74|16.74|5.4803|0.2248
ones||0.0|3.6375|1.6581|5.4427|0.5645|-1.4671|14.7653|19.8614|4.5851|-0.5558
and|.|0.68|-0.6075|3.6032|6.4881|1.0295|1.9476|28.302|28.302|7.9241|-0.826
i||0.0|4.2565|2.7019|6.973|0.8789|7.6177|2.0539|28.302|0.6813|0.4022
